	time	tnf
0	0	0.0
1	30	3606.5244764628083
2	60	1579.2943264707694
3	90	691.0338428201451
4	120	302.0507868281819
5	150	131.88522990831322
6	180	57.53441635951038
7	210	25.080461633107003
8	240	10.927269871331802
9	270	4.759193250161701
10	300	2.0723050909392584
11	330	0.9021756598909294
12	360	0.3926981206646415
13	390	0.17090529526601023
14	420	0.07436753077089701
15	450	0.03235458390156388
16	480	0.014073868250072211
17	510	4503.822906124327
18	540	3322.5911568916827
19	570	1454.983163250045
20	600	636.7208912748667
21	630	278.46377488390885
22	660	121.70049317446774
23	690	53.151432815895106
24	720	23.199032950071718
25	750	10.121238172876044
26	780	4.414383594146137
27	810	1.9248952712086962
28	840	0.839190260196214
29	870	0.36579729802448885
30	900	0.15942296473840478
31	930	0.06946889783369749
32	960	0.030266126851702463
33	990	0.013184048279073268
34	1020	4825.149755015939
35	1050	3059.392926132582
36	1080	1339.661907170182
37	1110	586.3244741410057
38	1140	256.47088455730363
39	1170	112.11585839120717
40	1200	48.98178879900527
41	1230	21.38847073018905
42	1260	9.336234186400722
43	1290	4.074370301400647
44	1320	1.7777642089742507
45	1350	0.7755799721060774
46	1380	0.3383174065931725
47	1410	0.14755964331805066
48	1440	0.06435132722595324
