	time	tnf
0	0	0.0
1	30	4892.43895225509
2	60	2142.826775491126
3	90	938.0119903051625
4	120	410.1876349139045
5	150	179.1935073307858
6	180	78.20581034888579
7	210	34.10832853547299
8	240	14.867796756573014
9	270	6.478427373435461
10	300	2.822230361598078
11	330	1.2292514524808538
12	360	6313.108432092576
13	390	4507.56899538857
14	420	1974.4948477822122
15	450	864.5309546936408
16	480	378.32437601779816
17	510	165.45478082573987
18	540	72.31327070484048
19	570	31.586320313335804
20	600	13.790663202546277
21	630	6.0192374864674605
22	660	2.6266891099046115
23	690	1.1460437133354502
24	720	6763.475169021891
25	750	4150.536151830456
26	780	1818.0753567706904
27	810	796.0789439326765
28	840	348.4375750215096
29	870	152.41543828565972
30	900	66.62971291467989
31	930	29.111686433156017
32	960	12.71434685759957
33	990	5.551377825026567
34	1020	2.423370209169585
35	1050	1.0577192388687877
36	1080	7045.357789941374
37	1110	3821.68973328718
38	1140	1673.9140279874835
39	1170	732.9335507012747
40	1200	320.78522971310656
41	1230	140.32100362782822
42	1260	61.347681657903365
43	1290	26.808557080911548
44	1320	11.711188994282793
45	1350	5.114820359910431
46	1380	2.2335256951720135
47	1410	0.9752108880154006
48	1440	7241.88356029416
