	time	tnf
0	0	0.0
1	30	4470.165569879832
2	60	1957.791080132781
3	90	856.9076532633296
4	120	374.6643871989036
5	150	4737.679457326767
6	180	2075.465013136054
7	210	908.7832868653213
8	240	397.67957616727114
9	270	5006.255267425212
10	300	2193.26666517685
11	330	960.5391273844212
12	360	420.40168302715665
13	390	5292.277889051814
14	420	2318.6459170480584
15	450	1015.4613182352055
16	480	444.47597347973834
17	510	5591.5814691127525
18	540	2449.7680411362276
19	570	1072.9327363265165
20	600	469.6429758512682
21	630	5722.93922808517
22	660	2588.333155023994
23	690	1133.6046597095385
24	720	496.219427714798
25	750	5682.868804862974
26	780	2734.6862211839784
27	810	1197.7399027904473
28	840	524.3007327959856
29	870	5634.991738891637
30	900	2889.3754306585224
31	930	1265.4788783525971
32	960	553.9855119558896
33	990	5577.386731677461
34	1020	3052.7568024970724
35	1050	1337.058466570844
36	1080	585.3088504916883
37	1110	5507.411287571332
38	1140	3225.4157415914956
39	1170	1412.6560170932257
40	1200	618.4297853337475
41	1230	5421.305909115343
42	1260	3407.8039456750785
43	1290	1492.553927203825
44	1320	653.3872428366298
45	1350	5313.285908635858
46	1380	3600.5479545934713
47	1410	1576.956028040743
48	1440	690.3536869990696
