	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1169	0
2	60	27	1164	12
3	90	118	1078	39
4	120	260	945	63
5	150	356	852	88
6	180	439	759	119
7	210	474	736	130
8	240	489	737	133
9	270	492	777	133
10	300	493	799	133
11	330	493	829	133
12	360	494	863	133
13	390	495	899	133
14	420	495	926	133
15	450	495	959	133
16	480	496	986	133
17	510	498	1008	133
18	540	500	1041	133
19	570	485	1072	133
20	600	420	1067	173
21	630	300	882	358
22	660	255	719	491
23	690	201	635	568
24	720	178	579	612
25	750	178	577	620
26	780	173	594	620
27	810	175	615	621
28	840	175	631	621
29	870	175	652	621
30	900	174	673	621
31	930	177	696	621
32	960	178	722	621
33	990	178	748	621
34	1020	179	771	621
35	1050	177	793	621
36	1080	177	833	621
37	1110	174	859	621
38	1140	150	879	624
39	1170	102	784	738
40	1200	91	662	866
41	1230	88	556	966
42	1260	92	491	1035
43	1290	100	468	1059
44	1320	100	469	1063
45	1350	100	479	1064
46	1380	102	492	1064
47	1410	103	504	1064
48	1440	102	514	1064
