	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1168	0
2	60	22	1180	12
3	90	133	1077	47
4	120	258	949	82
5	150	364	855	102
6	180	435	787	131
7	210	496	725	154
8	240	530	696	173
9	270	555	674	193
10	300	577	662	210
11	330	589	655	225
12	360	600	653	238
13	390	606	660	262
14	420	612	666	280
15	450	617	655	298
16	480	620	648	318
17	510	621	640	340
18	540	627	638	352
19	570	620	648	367
20	600	535	651	384
21	630	417	656	402
22	660	298	661	418
23	690	229	657	443
24	720	168	658	454
25	750	133	655	470
26	780	112	648	491
27	810	86	649	509
28	840	75	661	522
29	870	67	670	541
30	900	60	666	558
31	930	59	674	575
32	960	59	662	603
33	990	56	659	623
34	1020	56	664	642
35	1050	49	663	658
36	1080	48	663	678
37	1110	48	659	698
38	1140	43	664	718
39	1170	42	651	743
40	1200	41	652	764
41	1230	43	651	781
42	1260	40	654	792
43	1290	41	658	806
44	1320	41	649	830
45	1350	43	655	847
46	1380	43	665	859
47	1410	43	660	887
48	1440	40	649	911
