	time	tnf
0	0	0.0
1	30	4903.041507192375
2	60	2147.5134239211734
3	90	4545.150980478276
4	120	4802.553136188179
5	150	2103.776911636744
6	180	4747.189628994553
7	210	4667.481143267589
8	240	2044.7488270015645
9	270	4882.564095619647
10	300	4543.581029697829
11	330	1990.5212171482062
12	360	4985.776895761769
13	390	4422.734807444825
14	420	1937.536193562607
15	450	5071.885069083867
16	480	4302.726389093906
17	510	1884.9001305960132
18	540	5144.120822493975
19	570	4185.947930422102
20	600	1833.705877346345
21	630	5206.034891238322
22	660	4072.337803488287
23	690	1783.8824535984006
24	720	5259.869245570305
25	750	3961.8016894437314
26	780	1735.4090861029354
27	810	5307.195414400982
28	840	3854.2746425835167
29	870	1688.2786648713102
30	900	5349.133978782606
31	930	3749.6637548775825
32	960	1642.4038219904933
33	990	5386.541238157307
34	1020	3647.881000706128
35	1050	1597.7696821609645
36	1080	5420.082322203402
37	1110	3548.839156391174
38	1140	1554.3365670888345
39	1170	5450.300981877778
40	1200	3452.5013063570163
41	1230	1512.0949992635449
42	1260	5477.620559752511
43	1290	3358.786536951814
44	1320	1471.0282734683599
45	1350	5502.403971676155
46	1380	3267.5974449039286
47	1410	1431.0350343905163
48	1440	5524.928841065974
