	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.012812414773005614	-0.0066948750535900225	0.027873191225858605	0.012812414773005614	-0.0066948750535900225	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.818732377175676	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.4956063268892794	0.0	0.0	1.0	0.0	0.0
1	30	2440.6633961528514	0.0	5.0	14.0	41.89887163800496	528.5479537568108	1912.1154423960422	0.7494732640007608	0.0	0.011699807421943922	-0.003768304374504607	0.02822279665228369	0.011699807421943922	-0.003768304374504607	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.86392972889523	0.15000000000000321	0.290000000000003	0.7000000000000118	0.5	1.0	0.0	0.884780739466896	0.49183147033533964	0.0352536543422184	0.0	0.022277635541010473	0.7036461564477077	0.2740762080112838
2	60	2378.2499508592537	0.0	5.0	14.0	68.23815135030377	515.3023939588402	1862.9475569004132	0.7483750229133299	0.0	0.016311674160192694	-0.004583682453483215	0.03137625221934826	0.016311674160192694	-0.004583682453483215	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.95356811050902	0.15000000000000321	0.2900000000000029	0.7000000000000117	0.5	1.0	0.0	0.5573770491803278	0.4840379637618637	0.2631578947368421	0.0	0.32365274180767173	0.4437857364692857	0.2325615217230428
3	90	2330.781563983556	0.0	5.0	14.0	93.72676482108311	505.46347288375046	1825.3180910998094	0.7466678825473912	0.0	0.01617788964124182	-0.010080631168440301	0.02598071307461074	0.01617788964124182	-0.010080631168440301	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.93742422855291	0.1500000000000029	0.29000000000000076	0.7000000000000076	0.5	1.0	0.0	0.7127659574468085	0.43617021276595747	0.3733075435203095	0.0	0.2740012517742767	0.5119866530938838	0.21401209513184025
4	120	2262.778223529598	0.0	5.0	14.0	115.40586322061573	491.19834350395166	1771.5798800256462	0.7451127974557549	0.0	0.011872503419123777	-0.013425148975004972	0.027002189340393307	0.011872503419123777	-0.013425148975004972	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.62969338466421	0.1500000000000025	0.2899999999999979	0.7000000000000021	0.5	1.0	0.0	0.0	0.36585365853658536	0.43458980044345896	0.0	0.46734482783987347	0.3744349258969911	0.1582202462631358
5	150	2190.527914242577	0.0	5.0	14.0	134.79877686887409	476.2782868760145	1714.2496273665608	0.7427104979503024	0.0	0.01069860754494607	-0.020114544819008706	0.014087107828217852	0.01069860754494607	-0.020114544819008706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.83876311769808	0.1500000000000022	0.28999999999999787	0.6999999999999975	0.5	1.0	0.0	0.0	0.28308823529411764	0.26715686274509803	0.0	0.6712549580844963	0.2305406427576004	0.09820439915790333
6	180	2127.0005357443943	0.0	5.0	14.0	153.46904639725884	463.37246543772716	1663.6280703066689	0.7397208890061628	0.0	0.017100917519032872	-0.015139021072186586	0.015135672123429155	0.017100917519032872	-0.015139021072186586	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.81392571586488	0.1500000000000021	0.289999999999998	0.6999999999999965	0.5	1.0	0.0	0.0	0.24185463659147868	0.08270676691729323	0.0	0.8268226283799234	0.12125786174044409	0.05191950987963236
7	210	2090.204675332251	0.0	5.0	14.0	172.34438480819688	456.23368906953016	1633.9709862627226	0.737842750652358	0.0	0.015369901954955972	-0.013894950754313481	0.011541880145115528	0.015369901954955972	-0.013894950754313481	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.74664769528277	0.15000000000000216	0.2899999999999979	0.6999999999999971	0.5	1.0	0.0	0.0	0.2301980198019802	0.017326732673267328	0.0	0.9167862109517003	0.05816925249968452	0.02504453654861491
8	240	2045.3789436899517	0.0	5.0	14.0	188.41610408228405	447.2823068522845	1598.0966368376692	0.7360462782621694	0.0	0.016818651434673492	-0.011140122327007824	0.010439316040287264	0.016818651434673492	-0.011140122327007824	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.77919178272134	0.15000000000000227	0.2899999999999977	0.6999999999999988	0.5	1.0	0.0	0.0	0.23122765196662692	0.0	0.0	0.9627648364333757	0.026015727922744616	0.011219435643879337
9	270	1993.741974730903	0.0	5.0	14.0	201.38711338474107	436.86011115911566	1556.8818635717857	0.7332491477170954	0.0	0.01624076020305718	-0.013030972733634384	0.0069747784394462	0.01624076020305718	-0.013030972733634384	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	274.04304102582313	0.1500000000000024	0.2899999999999975	0.7000000000000008	0.5	1.0	0.0	0.0	0.2317351598173516	0.0	0.0	0.98387381483411	0.011264735944583755	0.004861449221305702
