	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.021143591989655285	0.022363190461843815	0.021953445527570562	0.021143591989655285	0.022363190461843815	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.133511220984348	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5087873462214412	0.0	0.0	1.0	0.0	0.0
1	30	2421.593330521909	0.0	5.0	14.0	41.1542919461076	524.4056003861326	1897.1877301357765	0.7494799313846767	0.0	0.02000910549104221	0.021477608016546308	0.021631867843461935	0.02000910549104221	0.021477608016546308	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.802871985171684	0.15000000000000324	0.29000000000000303	0.7000000000000121	0.5	1.0	0.0	0.5911035072711719	0.5098374679213002	0.045337895637296836	0.0	0.32795672437062645	0.4365714850654887	0.23547179056388484
2	60	2337.2269984304644	0.0	5.0	14.0	66.89859005518008	506.5319585667634	1830.6950398637036	0.7477174784293108	0.0	0.022583372004496782	0.024483702636477245	0.018135325299453685	0.022583372004496782	0.024483702636477245	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.719668517956286	0.15000000000000324	0.2900000000000032	0.7000000000000123	0.5	1.0	0.0	0.47877758913412566	0.499151103565365	0.266553480475382	0.0	0.01738269378682412	0.7064775257555621	0.2761397804576133
3	90	2299.7273024759943	0.0	5.0	14.0	92.76221281367033	498.9773924113585	1800.7499100646344	0.7458481910772267	0.0	0.030915873786805256	0.030716490862918982	0.022617924627308734	0.030915873786805256	0.030716490862918982	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.81067958264842	0.150000000000003	0.2900000000000014	0.7000000000000088	0.5	1.0	0.0	0.5777153558052435	0.46441947565543074	0.36704119850187267	0.0	0.3312899402894894	0.4394961387609293	0.2292139209495822
4	120	2253.5448758360976	0.0	5.0	14.0	117.17171409880059	489.5232029002701	1764.0216729358287	0.7442509350995856	0.0	0.04242597292583292	0.01654176629349654	0.021560928890057268	0.04242597292583292	0.01654176629349654	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.8839941902412	0.15000000000000258	0.28999999999999837	0.7000000000000031	0.5	1.0	0.0	0.8078175895765473	0.38979370249728557	0.3941368078175896	0.0	0.3252402922305564	0.4750791620587029	0.19968054571074118
5	150	2217.879119162093	0.0	5.0	14.0	140.2620927928498	482.3390674913256	1735.5400516707632	0.742369236310886	0.0	0.036098981563051184	-0.0010447104061860706	0.014507951951253673	0.036098981563051184	-0.0010447104061860706	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.70705679790447	0.15000000000000216	0.28999999999999787	0.6999999999999973	0.5	1.0	0.0	0.0	0.3070283600493218	0.4352651048088779	0.0	0.5244213767539675	0.3340823109314593	0.14149631231457444
6	180	2182.6892829311937	0.0	5.0	14.0	162.36632318121488	475.45521181231436	1707.2340711188822	0.7404099283489683	0.0	0.04066357586848268	0.0026717992392888837	-0.0004019560077876239	0.04066357586848268	0.0026717992392888837	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.68290651287617	0.1500000000000018	0.2899999999999985	0.6999999999999922	0.5	1.0	0.0	0.0	0.23705722070844687	0.23841961852861035	0.0	0.7160528120828401	0.1990765727237966	0.08487061519336347
7	210	2135.166042986857	0.0	5.0	14.0	180.31474890366053	465.84121889490655	1669.3248240919547	0.7389331214049996	0.0	0.03780243119331545	-0.009660573504532182	-0.0034487448350967367	0.03780243119331545	-0.009660573504532182	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.75135743280407	0.1500000000000017	0.28999999999999865	0.6999999999999921	0.5	1.0	0.0	0.0	0.21089385474860337	0.05865921787709497	0.0	0.8534802488898593	0.10253798091142177	0.04398177019871975
8	240	2110.251390543161	0.0	5.0	14.0	200.36767611954969	461.1354361632263	1649.1159543799367	0.7376154862954286	0.0	0.031064479104531095	-0.011060263208052205	-0.006263655330528508	0.031064479104531095	-0.011060263208052205	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.85252238136312	0.15000000000000177	0.28999999999999854	0.699999999999992	0.5	1.0	0.0	0.0	0.21016483516483517	0.006868131868131868	0.0	0.9309097551924033	0.04831310705411726	0.02077713775347991
9	270	2039.1748934663892	0.0	5.0	14.0	208.03435400657435	446.29132518237896	1592.8835682840102	0.7364794762747802	0.0	0.027653889350194864	-0.020513494537376307	-0.002250423560051601	0.027653889350194864	-0.020513494537376307	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	274.1090525780674	0.15000000000000194	0.28999999999999826	0.6999999999999944	0.5	1.0	0.0	0.0	0.2065359477124183	0.00130718954248366	0.0	0.9695146307298418	0.021290449773269618	0.00919491949688978
