	time	tnf
0	0	0.0
1	30	3761.600373794019
2	60	4429.102208589236
3	90	2753.277695015873
4	120	4520.838724362873
5	150	4330.541909857081
6	180	3251.8754399911154
7	210	4490.735177098078
8	240	2336.2949407025235
9	270	3833.4120831078008
10	300	4437.31530447823
11	330	2757.1893021142023
12	360	4521.266681611885
13	390	4330.778894397573
14	420	3253.8472859702674
15	450	4490.656396184566
16	480	2338.9027772291574
17	510	3837.70791193626
18	540	4437.135342596353
19	570	2758.6493814066853
20	600	4521.2160147171835
21	630	4330.683992349497
22	660	3253.714200559174
23	690	4490.562085702699
24	720	2338.75223669097
25	750	3837.5966240850553
26	780	4437.024303713252
27	810	2758.5090498222567
28	840	4521.124582452485
29	870	4330.603585021212
30	900	3253.6121440615307
31	930	4490.499564768062
32	960	2338.6474876405346
33	990	3837.5285461208796
34	1020	4436.96240855404
35	1050	2758.425199046334
36	1080	4521.059016006071
37	1110	4330.527414821203
38	1140	3253.5244268760157
39	1170	4490.435887911075
40	1200	2338.5504069178264
41	1230	3837.451213779399
42	1260	4436.891803863365
43	1290	2758.3256310730926
44	1320	4520.991177559481
45	1350	4330.465866626389
46	1380	3253.4477946202383
47	1410	4490.38365229254
48	1440	2338.4598450617987
