	time	tnf
0	0	0.0
1	30	5508.406873940795
2	60	2412.7874162474673
3	90	1056.3346513281217
4	120	462.01953298970125
5	150	201.87250809694535
6	180	88.11450008173544
7	210	38.43109073565044
8	240	16.751439682097615
9	270	7.298541768099245
10	300	3.1791366736200586
11	330	1.3845377393805485
12	360	0.602880847990235
13	390	6152.656247606126
14	420	2695.3808848703147
15	450	1180.397713719797
16	480	516.649823535294
17	510	225.98946981487933
18	540	98.77913551926642
19	570	43.14655445918213
20	600	18.836322881017264
21	630	8.220138157308623
22	660	3.5863121748944957
23	690	1.5643460860674823
24	720	0.68225658297759
25	750	6868.308495751171
26	780	3009.0015825102055
27	810	1317.8583452716791
28	840	576.9312270154744
29	870	252.43164352503388
30	900	110.37705510984266
31	930	48.23344001662743
32	960	21.066613224497978
33	990	9.197781505619856
34	1020	4.014797851625555
35	1050	1.7521149708819173
36	1080	0.7645327366803956
37	1110	6973.993102796846
38	1140	3358.9916106433593
39	1170	1471.1675271865317
40	1200	644.1161605073902
41	1230	281.8943245735255
42	1260	123.30575995931392
43	1290	53.908346905368575
44	1320	23.5578702788715
45	1350	10.291402558665329
46	1380	4.494826629513549
47	1410	1.9627935097836844
48	1440	0.8569801112131974
