	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1163	1	0
2	60	1160	27	16
3	90	1070	119	48
4	120	945	227	89
5	150	879	298	119
6	180	810	380	137
7	210	799	409	146
8	240	815	419	147
9	270	855	423	147
10	300	887	424	147
11	330	916	427	147
12	360	937	429	147
13	390	960	430	147
14	420	990	431	147
15	450	1002	433	147
16	480	1037	435	147
17	510	1071	435	147
18	540	1104	436	147
19	570	1070	427	201
20	600	904	381	365
21	630	744	327	502
22	660	621	298	598
23	690	580	244	638
24	720	565	213	654
25	750	581	204	655
26	780	609	200	655
27	810	636	200	655
28	840	651	202	655
29	870	672	200	655
30	900	690	202	655
31	930	706	200	655
32	960	728	198	655
33	990	749	199	655
34	1020	771	199	655
35	1050	790	199	655
36	1080	800	197	666
37	1110	721	177	761
38	1140	590	144	894
39	1170	515	113	972
40	1200	482	94	1016
41	1230	467	87	1038
42	1260	485	83	1039
43	1290	500	83	1039
44	1320	511	83	1039
45	1350	530	78	1039
46	1380	540	79	1039
47	1410	554	78	1039
48	1440	566	78	1039
