	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1176	0
2	60	23	1180	11
3	90	145	1068	43
4	120	295	912	74
5	150	402	801	104
6	180	455	766	109
7	210	465	773	110
8	240	468	795	110
9	270	468	817	110
10	300	471	840	110
11	330	471	860	110
12	360	471	897	110
13	390	471	921	110
14	420	471	941	110
15	450	472	967	110
16	480	473	994	110
17	510	482	1000	110
18	540	481	1028	110
19	570	466	1070	110
20	600	377	1105	110
21	630	224	1137	110
22	660	117	1113	164
23	690	84	876	390
24	720	147	668	555
25	750	199	564	621
26	780	220	550	639
27	810	222	558	644
28	840	224	566	644
29	870	229	582	644
30	900	229	600	644
31	930	230	614	644
32	960	229	637	644
33	990	230	657	644
34	1020	223	673	644
35	1050	220	700	644
36	1080	228	708	644
37	1110	225	726	644
38	1140	224	750	644
39	1170	220	780	644
40	1200	196	808	644
41	1230	119	832	644
42	1260	62	845	662
43	1290	40	727	795
44	1320	60	557	964
45	1350	78	478	1040
46	1380	86	457	1063
47	1410	88	463	1067
48	1440	89	472	1067
