	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	1	1175	7
2	60	11	1171	33
3	90	52	1069	124
4	120	78	939	251
5	150	99	853	351
6	180	122	774	423
7	210	128	756	464
8	240	130	758	481
9	270	130	770	484
10	300	130	799	486
11	330	131	823	486
12	360	156	823	490
13	390	242	748	505
14	420	308	663	545
15	450	367	601	573
16	480	403	559	595
17	510	413	552	604
18	540	414	560	607
19	570	414	581	591
20	600	414	608	511
21	630	414	622	393
22	660	421	636	277
23	690	480	587	215
24	720	545	537	171
25	750	589	495	167
26	780	628	459	169
27	810	640	460	173
28	840	641	466	178
29	870	641	494	176
30	900	641	518	161
31	930	641	536	125
32	960	642	556	100
33	990	668	543	78
34	1020	735	481	70
35	1050	786	446	68
36	1080	824	420	71
37	1110	842	411	73
38	1140	846	420	73
39	1170	846	436	73
40	1200	846	455	66
41	1230	846	469	58
42	1260	846	480	47
43	1290	861	480	42
44	1320	914	445	35
45	1350	959	411	36
46	1380	992	385	44
47	1410	1015	368	48
48	1440	1023	373	49
