	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	2	0	1170
2	60	30	14	1164
3	90	119	49	1070
4	120	250	79	952
5	150	353	126	837
6	180	425	153	772
7	210	455	158	757
8	240	466	158	765
9	270	467	158	786
10	300	468	158	806
11	330	468	158	829
12	360	469	158	854
13	390	470	158	877
14	420	471	158	904
15	450	473	158	925
16	480	473	158	949
17	510	475	158	992
18	540	479	158	1013
19	570	465	158	1054
20	600	383	197	1053
21	630	285	347	912
22	660	235	480	750
23	690	196	566	643
24	720	197	606	587
25	750	200	628	577
26	780	206	632	585
27	810	205	632	603
28	840	207	632	624
29	870	206	632	644
30	900	206	632	667
31	930	205	632	695
32	960	206	632	736
33	990	208	632	765
34	1020	206	632	789
35	1050	205	632	807
36	1080	202	632	838
37	1110	200	632	854
38	1140	180	633	875
39	1170	131	701	818
40	1200	114	854	663
41	1230	102	959	552
42	1260	96	1022	490
43	1290	99	1059	459
44	1320	106	1063	464
45	1350	105	1066	472
46	1380	107	1067	492
47	1410	106	1067	500
48	1440	108	1067	518
