	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1170	1	0
2	60	1174	22	5
3	90	1072	123	32
4	120	923	269	66
5	150	822	371	90
6	180	741	444	124
7	210	665	504	153
8	240	625	542	176
9	270	600	567	193
10	300	583	587	208
11	330	563	601	224
12	360	554	614	237
13	390	537	633	252
14	420	536	637	264
15	450	538	642	280
16	480	533	645	296
17	510	533	651	312
18	540	536	652	334
19	570	528	643	351
20	600	531	557	363
21	630	529	416	380
22	660	528	304	394
23	690	522	230	409
24	720	527	173	427
25	750	529	131	443
26	780	519	106	461
27	810	520	91	474
28	840	509	79	494
29	870	505	67	505
30	900	497	52	521
31	930	502	49	529
32	960	510	47	539
33	990	502	48	552
34	1020	505	45	564
35	1050	502	46	580
36	1080	507	44	597
37	1110	509	44	607
38	1140	518	46	614
39	1170	511	47	628
40	1200	508	44	643
41	1230	492	49	665
42	1260	504	49	671
43	1290	502	48	685
44	1320	501	48	703
45	1350	501	47	713
46	1380	496	46	730
47	1410	503	46	742
48	1440	503	47	758
