	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1167	1
2	60	23	1164	11
3	90	135	1055	40
4	120	275	904	77
5	150	370	818	101
6	180	438	750	121
7	210	482	709	143
8	240	524	673	163
9	270	553	641	183
10	300	568	622	203
11	330	580	610	222
12	360	585	612	235
13	390	595	607	258
14	420	600	605	279
15	450	604	602	300
16	480	607	602	308
17	510	612	606	325
18	540	614	613	332
19	570	608	612	354
20	600	511	614	371
21	630	381	605	391
22	660	275	608	406
23	690	206	608	420
24	720	159	611	434
25	750	122	611	451
26	780	88	626	460
27	810	73	624	482
28	840	67	628	500
29	870	62	629	512
30	900	57	638	525
31	930	55	643	537
32	960	51	658	551
33	990	51	673	564
34	1020	47	662	589
35	1050	49	663	609
36	1080	49	670	622
37	1110	49	662	638
38	1140	48	657	658
39	1170	49	654	674
40	1200	47	662	683
41	1230	47	667	706
42	1260	46	669	730
43	1290	45	678	742
44	1320	46	680	756
45	1350	46	680	772
46	1380	51	669	796
47	1410	48	664	821
48	1440	46	646	849
