	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	0	1171	0
2	60	21	1165	20
3	90	117	1073	52
4	120	252	937	86
5	150	356	838	115
6	180	427	772	134
7	210	484	731	162
8	240	522	683	186
9	270	552	652	209
10	300	584	612	229
11	330	598	607	245
12	360	608	610	257
13	390	614	598	275
14	420	623	596	291
15	450	636	583	306
16	480	642	582	323
17	510	645	587	338
18	540	649	587	354
19	570	638	588	370
20	600	559	595	382
21	630	424	595	395
22	660	317	603	406
23	690	250	614	419
24	720	191	617	431
25	750	151	613	455
26	780	126	616	475
27	810	98	632	489
28	840	80	639	507
29	870	70	636	529
30	900	70	632	548
31	930	64	637	561
32	960	56	645	579
33	990	54	635	599
34	1020	51	626	621
35	1050	51	624	638
36	1080	55	627	650
37	1110	55	631	666
38	1140	53	646	682
39	1170	54	643	701
40	1200	56	629	721
41	1230	60	635	737
42	1260	60	628	761
43	1290	61	635	779
44	1320	59	629	805
45	1350	57	626	824
46	1380	56	627	839
47	1410	58	629	853
48	1440	56	623	874
