	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.021143591989655285	0.022363190461843815	0.021953445527570562	0.021143591989655285	0.022363190461843815	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.12011966812719	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5131810193321616	0.0	0.0	1.0	0.0	0.0
1	30	2412.9474992361625	0.0	5.0	14.0	41.22223740851044	522.5720748008447	1890.3754244353186	0.7493169259686492	0.0	0.01996381483869982	0.02672419059189393	0.028692803913680797	0.01996381483869982	0.02672419059189393	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.005245902934526	0.15000000000000324	0.29000000000000314	0.7000000000000122	0.5	1.0	0.0	0.8212765957446808	0.5131914893617021	0.04	0.0	0.10319598039702912	0.6324469359178584	0.2643570836851119
2	60	2357.6981006614087	0.0	5.0	14.0	68.54134967178356	510.9748934987415	1846.7232071626686	0.7477957115253203	0.0	0.016775036478164737	0.020854257986835583	0.03579972902789072	0.016775036478164737	0.020854257986835583	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.84709581762537	0.15000000000000324	0.2900000000000031	0.7000000000000122	0.5	1.0	0.0	0.526001705029838	0.505541346973572	0.2872975277067349	0.0	0.24257171409222722	0.5118198155898177	0.2456084703179547
3	90	2331.942966161069	0.0	5.0	14.0	96.71938559160301	505.8511590796405	1826.0918070814262	0.746426379569469	0.0	0.010932141075211663	0.01331240238616499	0.039686523242037454	0.010932141075211663	0.01331240238616499	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.88937305067618	0.15000000000000294	0.29000000000000103	0.7000000000000082	0.5	1.0	0.0	0.48282442748091603	0.4494274809160305	0.38263358778625955	0.0	0.11249551265624107	0.623607934061751	0.2638965532820079
4	120	2249.2384310329307	0.0	5.0	14.0	118.15183501653306	488.5335987845112	1760.7048322484202	0.7443065505792608	0.0	0.011510747442996105	0.0013706114296128823	0.046185641383080095	0.011510747442996105	0.0013706114296128823	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.63130821205633	0.15000000000000252	0.28999999999999804	0.7000000000000024	0.5	1.0	0.0	0.5600882028665931	0.37045203969129	0.41124586549062847	0.0	0.23888164203541706	0.5144791583367179	0.24663919962786482
5	150	2225.277579770088	0.0	5.0	14.0	143.0402749504964	483.91390363425984	1741.3636761358268	0.743026960871109	0.0	0.014910162079130136	-0.0034235410754209256	0.045687669677065286	0.014910162079130136	-0.0034235410754209256	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.70121076636715	0.15000000000000216	0.2899999999999979	0.6999999999999971	0.5	1.0	0.0	0.49133663366336633	0.297029702970297	0.43564356435643564	0.0	0.11275800390323758	0.6253170868159367	0.2619249092808259
6	180	2187.7473154142763	0.0	5.0	14.0	161.87972164022716	476.3330488697726	1711.4142665445047	0.7419505143131243	0.0	0.019879139296472403	-0.0001113034837765905	0.04098170649494013	0.019879139296472403	-0.0001113034837765905	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.7823280384787	0.1500000000000019	0.2899999999999983	0.6999999999999937	0.5	1.0	0.0	0.5079365079365079	0.24603174603174602	0.42724867724867727	0.0	0.24085536423830353	0.5127185840019666	0.2464260517597305
7	210	2152.561012046872	0.0	5.0	14.0	181.04625926034234	469.4102240493552	1683.1507879975195	0.7402368840865455	0.0	0.03461995088664377	-0.005357744859777931	0.03368541236242368	0.03461995088664377	-0.005357744859777931	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.71697284666578	0.15000000000000163	0.2899999999999988	0.6999999999999921	0.5	1.0	0.0	0.5092460881934566	0.19487908961593173	0.4466571834992888	0.0	0.1132219239735089	0.6237992344952422	0.2629788415312495
8	240	2083.249279159129	0.0	5.0	14.0	192.581332811169	455.0565897215298	1628.1926894376002	0.7383154942096278	0.0	0.0258066449685661	-0.013228435849288197	0.029666593054736408	0.0258066449685661	-0.013228435849288197	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.87307470422058	0.1500000000000015	0.289999999999999	0.6999999999999922	0.5	1.0	0.0	0.5314787701317716	0.14348462664714495	0.45973645680819913	0.0	0.2401042045438556	0.5154569629312915	0.24443883252485327
9	270	2042.1671044264453	0.0	5.0	14.0	207.2799491904417	447.0142231500161	1595.1528812764293	0.7361770883651607	0.0	0.03489690383216918	-0.01615663765017865	0.022705075593435604	0.03489690383216918	-0.01615663765017865	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.69476450982285	0.1500000000000014	0.28999999999999915	0.6999999999999923	0.5	1.0	0.0	0.5397301349325337	0.1199400299850075	0.43778110944527737	0.0	0.11964940598634492	0.6185232477496042	0.2618273462640513
