	time	tnf
0	0	0.0
1	30	3957.0101798618116
2	60	1732.9488059299244
3	90	4130.080249726549
4	120	1808.9674472859997
5	150	4246.716163542887
6	180	1860.2865766354894
7	210	4362.986117317261
8	240	1911.3475783920903
9	270	4487.322375359677
10	300	1965.89563959734
11	330	4612.5367077085175
12	360	2020.781830660942
13	390	4743.751875999631
14	420	2078.289148562136
15	450	4876.078680084111
16	480	2136.2774403146245
17	510	5006.211898649898
18	540	2195.8541928283457
19	570	4997.739492634851
20	600	2257.0984826296894
21	630	4988.49158712645
22	660	2320.043049212442
23	690	4978.404458731189
24	720	2384.748107845526
25	750	4967.381325234828
26	780	2451.2521683057184
27	810	4955.303491402658
28	840	2519.5853435396234
29	870	4942.052711805472
30	900	2589.8434903089783
31	930	4927.517167882128
32	960	2662.0715842168106
33	990	4911.504327305645
34	1020	2736.306353164607
35	1050	4893.819488827941
36	1080	2812.620969114521
37	1110	4874.227460450813
38	1140	2891.067958942797
39	1170	4852.430017347864
40	1200	2971.6891189191188
41	1230	4828.064819425923
42	1260	3054.561531550861
43	1290	4800.667353319757
44	1320	3139.7463217981863
45	1350	4769.65938733127
46	1380	3227.307441160524
47	1410	4734.246569468554
48	1440	3317.3226279169935
