	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1159	1
2	60	21	1160	10
3	90	116	1073	39
4	120	259	928	73
5	150	347	848	107
6	180	426	779	127
7	210	455	769	131
8	240	464	796	131
9	270	470	810	131
10	300	470	844	131
11	330	470	865	131
12	360	470	889	131
13	390	472	927	131
14	420	475	957	131
15	450	476	994	131
16	480	478	1026	131
17	510	478	1069	131
18	540	478	1095	131
19	570	467	1134	131
20	600	387	1178	131
21	630	253	1181	164
22	660	188	982	368
23	690	168	789	523
24	720	183	653	627
25	750	207	592	677
26	780	210	581	697
27	810	217	583	700
28	840	220	599	700
29	870	221	614	700
30	900	219	629	700
31	930	220	646	700
32	960	218	676	700
33	990	220	707	700
34	1020	222	724	700
35	1050	225	745	700
36	1080	224	758	700
37	1110	224	788	700
38	1140	223	818	700
39	1170	200	846	700
40	1200	131	876	701
41	1230	79	829	772
42	1260	63	677	927
43	1290	79	566	1026
44	1320	93	504	1094
45	1350	100	471	1131
46	1380	108	479	1138
47	1410	107	492	1140
48	1440	105	507	1140
