	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1185	0
2	60	30	1184	16
3	90	122	1097	44
4	120	260	966	67
5	150	378	839	100
6	180	457	770	113
7	210	493	755	121
8	240	504	771	123
9	270	508	790	127
10	300	516	758	175
11	330	550	683	245
12	360	583	605	310
13	390	613	558	347
14	420	624	552	356
15	450	631	567	357
16	480	638	579	358
17	510	640	596	361
18	540	648	557	408
19	570	648	513	459
20	600	578	478	488
21	630	450	469	509
22	660	327	472	521
23	690	246	486	523
24	720	202	503	523
25	750	188	511	527
26	780	186	500	556
27	810	186	472	595
28	840	169	441	631
29	870	135	442	644
30	900	104	449	651
31	930	91	466	652
32	960	83	480	652
33	990	77	484	660
34	1020	77	457	701
35	1050	77	428	735
36	1080	65	412	765
37	1110	54	405	785
38	1140	50	407	794
39	1170	47	424	795
40	1200	45	442	795
41	1230	45	442	807
42	1260	49	412	844
43	1290	51	397	869
44	1320	53	388	887
45	1350	49	384	895
46	1380	46	393	899
47	1410	44	407	899
48	1440	43	422	900
