	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	1	1166	0
2	60	14	1152	27
3	90	44	1069	117
4	120	75	949	245
5	150	109	860	324
6	180	131	801	388
7	210	134	790	421
8	240	138	808	427
9	270	138	836	428
10	300	138	859	428
11	330	138	893	428
12	360	190	853	436
13	390	278	750	474
14	420	347	659	522
15	450	387	611	556
16	480	405	584	580
17	510	409	595	594
18	540	409	611	595
19	570	409	627	581
20	600	409	643	509
21	630	409	659	379
22	660	434	653	291
23	690	508	594	241
24	720	567	531	213
25	750	617	488	223
26	780	643	480	228
27	810	648	490	229
28	840	648	507	229
29	870	648	526	224
30	900	648	544	192
31	930	648	559	150
32	960	667	558	108
33	990	739	493	92
34	1020	794	443	85
35	1050	827	422	84
36	1080	850	410	90
37	1110	853	411	91
38	1140	854	420	90
39	1170	854	430	88
40	1200	854	441	81
41	1230	854	448	62
42	1260	869	448	44
43	1290	918	411	42
44	1320	957	374	46
45	1350	981	361	49
46	1380	997	349	56
47	1410	1000	358	59
48	1440	1001	371	59
