	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1178	0
2	60	24	1179	10
3	90	108	1104	36
4	120	256	957	64
5	150	352	850	100
6	180	438	760	129
7	210	460	754	139
8	240	472	764	140
9	270	474	783	140
10	300	477	795	140
11	330	482	831	140
12	360	482	859	140
13	390	483	895	140
14	420	486	922	140
15	450	490	944	140
16	480	494	991	140
17	510	496	1012	140
18	540	495	1050	140
19	570	485	1081	140
20	600	415	1112	141
21	630	281	1074	208
22	660	211	894	390
23	690	175	715	538
24	720	184	613	620
25	750	192	559	673
26	780	198	553	684
27	810	197	576	684
28	840	195	590	685
29	870	193	620	685
30	900	193	643	685
31	930	199	658	685
32	960	195	680	685
33	990	192	697	685
34	1020	190	722	685
35	1050	191	755	685
36	1080	191	798	685
37	1110	191	830	685
38	1140	186	857	685
39	1170	161	881	685
40	1200	114	861	726
41	1230	83	737	860
42	1260	85	583	997
43	1290	96	504	1072
44	1320	113	458	1110
45	1350	113	461	1122
46	1380	113	474	1124
47	1410	113	496	1124
48	1440	108	514	1124
