	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	0	1166	0
2	60	17	1182	8
3	90	125	1064	57
4	120	278	915	74
5	150	342	864	81
6	180	360	876	81
7	210	364	893	81
8	240	365	924	81
9	270	365	952	81
10	300	365	978	81
11	330	365	1006	81
12	360	367	1036	81
13	390	369	1082	81
14	420	373	1113	81
15	450	373	1147	81
16	480	373	1184	81
17	510	377	1213	81
18	540	378	1245	81
19	570	372	1288	81
20	600	288	1333	81
21	630	129	1381	81
22	660	48	1440	81
23	690	23	1474	81
24	720	18	1520	81
25	750	27	1499	138
26	780	83	1308	327
27	810	142	1206	411
28	840	165	1217	424
29	870	165	1241	427
30	900	166	1280	428
31	930	166	1316	428
32	960	166	1360	428
33	990	167	1413	428
34	1020	163	1461	428
35	1050	165	1516	428
36	1080	166	1558	428
37	1110	167	1615	428
38	1140	167	1664	428
39	1170	167	1722	428
40	1200	169	1758	428
41	1230	171	1806	428
42	1260	166	1865	428
43	1290	126	1915	428
44	1320	62	1961	428
45	1350	31	2007	428
46	1380	34	2068	428
47	1410	40	2104	429
48	1440	52	2028	557
