	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1167	4	0
2	60	1174	17	17
3	90	1066	118	56
4	120	943	238	95
5	150	823	353	126
6	180	773	412	140
7	210	785	429	141
8	240	802	432	141
9	270	824	434	141
10	300	864	434	141
11	330	893	436	141
12	360	912	437	141
13	390	934	441	141
14	420	970	442	141
15	450	995	445	141
16	480	1027	446	141
17	510	1062	446	141
18	540	1094	443	141
19	570	1120	433	141
20	600	1154	352	141
21	630	1186	232	141
22	660	1219	113	141
23	690	1257	50	143
24	720	1209	36	220
25	750	981	77	442
26	780	781	149	593
27	810	678	202	676
28	840	648	223	703
29	870	658	231	710
30	900	675	231	710
31	930	707	232	710
32	960	724	230	710
33	990	746	228	710
34	1020	765	230	710
35	1050	783	231	710
36	1080	800	231	710
37	1110	822	232	710
38	1140	848	232	710
39	1170	882	230	710
40	1200	904	232	710
41	1230	933	229	710
42	1260	960	192	710
43	1290	991	117	710
44	1320	1027	63	710
45	1350	1077	34	710
46	1380	1077	23	752
47	1410	885	36	969
48	1440	694	65	1147
