	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1180	0
2	60	22	1182	17
3	90	132	1061	50
4	120	270	923	75
5	150	356	839	93
6	180	385	838	98
7	210	394	854	101
8	240	397	877	101
9	270	399	906	101
10	300	399	943	101
11	330	399	984	101
12	360	401	1012	101
13	390	402	1028	101
14	420	403	1048	101
15	450	403	1082	101
16	480	404	1108	101
17	510	411	1126	101
18	540	412	1142	101
19	570	404	1171	101
20	600	320	1209	101
21	630	178	1238	102
22	660	86	1164	208
23	690	111	879	467
24	720	175	704	589
25	750	215	639	634
26	780	227	641	642
27	810	232	660	643
28	840	234	679	643
29	870	232	702	643
30	900	231	737	643
31	930	230	769	643
32	960	234	796	643
33	990	233	824	643
34	1020	231	843	643
35	1050	224	855	643
36	1080	228	890	643
37	1110	229	913	643
38	1140	227	943	643
39	1170	223	974	643
40	1200	176	997	643
41	1230	100	1023	645
42	1260	53	957	734
43	1290	65	734	945
44	1320	108	574	1075
45	1350	135	517	1130
46	1380	141	524	1141
47	1410	142	543	1141
48	1440	144	550	1142
