	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1158	1
2	60	5	1175	26
3	90	48	1057	122
4	120	86	919	255
5	150	122	819	352
6	180	140	770	425
7	210	143	756	459
8	240	143	771	466
9	270	143	809	468
10	300	143	825	470
11	330	143	860	470
12	360	143	879	471
13	390	143	906	472
14	420	143	931	474
15	450	143	957	479
16	480	143	991	480
17	510	143	1012	481
18	540	143	1045	483
19	570	143	1075	469
20	600	143	1103	392
21	630	166	1105	264
22	660	321	952	174
23	690	489	745	175
24	720	604	593	179
25	750	654	534	202
26	780	668	523	215
27	810	670	530	224
28	840	671	538	225
29	870	671	551	225
30	900	671	572	227
31	930	671	585	227
32	960	671	604	224
33	990	671	630	222
34	1020	671	649	220
35	1050	671	673	220
36	1080	671	699	218
37	1110	671	710	222
38	1140	671	733	221
39	1170	671	756	200
40	1200	672	768	138
41	1230	734	724	90
42	1260	874	585	71
43	1290	967	493	76
44	1320	1019	437	89
45	1350	1050	414	96
46	1380	1056	417	98
47	1410	1057	426	96
48	1440	1057	439	95
