	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	1	0	1178
2	60	30	12	1181
3	90	120	32	1111
4	120	247	60	994
5	150	360	94	887
6	180	436	122	819
7	210	471	127	800
8	240	481	130	804
9	270	481	130	849
10	300	481	130	885
11	330	483	130	917
12	360	483	130	950
13	390	489	130	975
14	420	489	130	1005
15	450	490	130	1046
16	480	494	130	1073
17	510	494	130	1109
18	540	493	135	1138
19	570	486	251	1035
20	600	449	418	872
21	630	371	553	710
22	660	292	624	622
23	690	224	657	581
24	720	194	662	593
25	750	183	663	617
26	780	186	663	630
27	810	186	663	650
28	840	184	663	671
29	870	187	663	683
30	900	188	663	704
31	930	185	663	727
32	960	185	663	753
33	990	182	663	780
34	1020	182	663	818
35	1050	183	669	836
36	1080	182	748	772
37	1110	176	884	640
38	1140	146	967	560
39	1170	120	1016	529
40	1200	108	1048	504
41	1230	102	1051	518
42	1260	103	1051	532
43	1290	99	1051	555
44	1320	99	1051	571
45	1350	99	1051	593
46	1380	98	1051	614
47	1410	98	1051	637
48	1440	97	1051	663
