	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1174	0
2	60	11	1174	26
3	90	45	1062	128
4	120	71	949	247
5	150	106	826	357
6	180	133	755	428
7	210	133	744	457
8	240	133	764	461
9	270	133	795	465
10	300	133	820	468
11	330	133	843	472
12	360	133	866	472
13	390	133	891	473
14	420	133	921	475
15	450	133	948	479
16	480	133	993	481
17	510	133	1045	483
18	540	133	1068	483
19	570	173	1053	475
20	600	355	880	416
21	630	496	719	355
22	660	578	618	295
23	690	615	567	246
24	720	626	577	210
25	750	626	580	206
26	780	626	589	207
27	810	626	606	206
28	840	626	623	202
29	870	626	648	202
30	900	626	665	201
31	930	626	686	201
32	960	626	703	198
33	990	626	733	195
34	1020	626	750	196
35	1050	626	774	195
36	1080	637	783	195
37	1110	732	707	178
38	1140	860	586	135
39	1170	935	493	109
40	1200	966	474	94
41	1230	984	459	90
42	1260	989	467	85
43	1290	989	484	81
44	1320	989	494	82
45	1350	989	512	81
46	1380	989	527	81
47	1410	989	536	82
48	1440	989	550	83
