	time	apoptotic	alive	necrotic
120	3600	20	158	1681
121	3630	18	166	1681
122	3660	17	169	1682
123	3690	16	162	1696
124	3720	13	156	1709
125	3750	13	145	1724
126	3780	12	142	1731
127	3810	12	144	1732
128	3840	11	148	1732
129	3870	10	153	1732
130	3900	10	156	1732
131	3930	10	160	1733
132	3960	10	154	1746
133	3990	12	142	1758
134	4020	14	131	1772
135	4050	13	131	1777
136	4080	13	129	1782
137	4110	14	133	1782
138	4140	15	139	1782
139	4170	15	143	1782
140	4200	16	140	1788
141	4230	19	125	1803
142	4260	17	119	1811
143	4290	19	106	1824
144	4320	18	104	1829
145	4350	19	103	1829
146	4380	19	109	1829
147	4410	19	113	1829
148	4440	19	113	1830
149	4470	19	114	1834
150	4500	18	110	1842
151	4530	17	108	1849
152	4560	21	100	1857
153	4590	21	101	1859
154	4620	21	105	1859
155	4650	20	107	1859
156	4680	20	111	1859
157	4710	20	112	1860
158	4740	20	106	1867
159	4770	17	108	1869
160	4800	16	105	1877
161	4830	15	104	1881
162	4860	14	106	1883
163	4890	14	110	1883
164	4920	14	114	1883
165	4950	13	118	1883
166	4980	13	111	1892
167	5010	13	103	1905
168	5040	15	95	1915
169	5070	11	97	1920
170	5100	8	92	1928
171	5130	7	93	1929
172	5160	8	93	1929
173	5190	8	97	1929
174	5220	8	103	1930
175	5250	8	96	1940
176	5280	8	88	1951
177	5310	7	79	1961
178	5340	7	75	1967
179	5370	7	75	1969
180	5400	7	79	1969
181	5430	6	81	1969
182	5460	6	85	1969
183	5490	6	88	1969
184	5520	5	83	1976
185	5550	4	77	1983
186	5580	3	77	1984
187	5610	4	71	1990
188	5640	5	73	1990
189	5670	4	73	1990
190	5700	5	75	1990
191	5730	5	75	1990
192	5760	6	68	1997
193	5790	5	63	2002
194	5820	6	57	2007
195	5850	7	54	2009
196	5880	7	53	2010
197	5910	7	54	2011
198	5940	7	55	2011
199	5970	7	56	2011
200	6000	8	56	2011
201	6030	8	53	2015
202	6060	8	47	2021
203	6090	9	48	2021
204	6120	7	47	2023
205	6150	6	49	2023
206	6180	6	49	2023
207	6210	5	52	2023
208	6240	5	56	2023
209	6270	5	55	2026
210	6300	4	53	2029
211	6330	4	47	2035
212	6360	5	41	2041
213	6390	6	39	2043
214	6420	6	41	2043
215	6450	6	42	2043
216	6480	6	45	2043
217	6510	5	49	2043
218	6540	5	48	2046
219	6570	5	46	2048
220	6600	5	44	2051
221	6630	4	44	2054
222	6660	4	45	2055
223	6690	4	45	2055
224	6720	5	46	2055
225	6750	5	46	2055
226	6780	5	46	2056
227	6810	6	45	2058
228	6840	6	41	2064
229	6870	3	35	2071
230	6900	2	32	2075
231	6930	2	35	2075
232	6960	2	36	2075
233	6990	2	37	2075
234	7020	2	39	2075
235	7050	2	33	2081
236	7080	3	28	2085
237	7110	3	31	2087
238	7140	3	29	2089
239	7170	3	29	2089
240	7200	3	29	2089
241	7230	3	29	2089
242	7260	2	30	2089
243	7290	2	31	2089
244	7320	1	31	2089
245	7350	3	27	2092
246	7380	3	25	2094
247	7410	3	25	2096
248	7440	3	25	2096
249	7470	3	25	2096
250	7500	3	27	2096
251	7530	3	30	2096
252	7560	3	31	2097
253	7590	2	30	2099
254	7620	2	30	2100
255	7650	2	27	2104
256	7680	2	27	2104
257	7710	2	27	2105
258	7740	2	32	2105
259	7770	2	32	2105
260	7800	2	34	2105
261	7830	2	31	2109
262	7860	1	29	2112
263	7890	0	30	2113
264	7920	1	27	2116
265	7950	1	28	2116
266	7980	1	29	2116
