	time	necrotic	alive	apoptotic
223	6690	2012	21	5
224	6720	2012	21	6
225	6750	2012	21	6
226	6780	2012	22	6
227	6810	2012	22	6
228	6840	2013	22	5
229	6870	2015	20	4
230	6900	2016	21	3
231	6930	2016	23	2
232	6960	2019	21	1
233	6990	2019	22	1
234	7020	2019	22	1
235	7050	2019	22	1
236	7080	2022	20	1
237	7110	2028	15	1
238	7140	2031	14	1
239	7170	2031	14	1
240	7200	2031	15	1
241	7230	2031	14	1
242	7260	2031	14	1
243	7290	2031	15	1
244	7320	2031	16	1
245	7350	2033	14	1
246	7380	2036	11	1
247	7410	2036	11	1
248	7440	2036	11	1
249	7470	2036	11	1
250	7500	2036	11	1
251	7530	2036	11	1
252	7560	2036	11	1
253	7590	2037	10	1
254	7620	2038	10	1
255	7650	2038	11	1
256	7680	2038	11	1
257	7710	2038	12	1
258	7740	2038	12	0
259	7770	2038	12	0
260	7800	2038	12	0
261	7830	2038	12	0
262	7860	2039	11	0
263	7890	2041	10	0
264	7920	2042	9	0
265	7950	2042	11	0
266	7980	2042	11	0
