	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.012812414773005614	-0.0066948750535900225	0.027873191225858605	0.012812414773005614	-0.0066948750535900225	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.84201792754832	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5096660808435852	0.0	0.0	1.0	0.0	0.0
1	30	2404.1357166373173	0.0	5.0	14.0	40.71373089406761	520.6897513799789	1883.4459652573419	0.7491888132902008	0.0	0.013360559994889649	-0.006761004210260334	0.03156543997449041	0.013360559994889649	-0.006761004210260334	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.89756916007098	0.15000000000000324	0.2900000000000032	0.7000000000000123	0.5	1.0	0.0	0.5728813559322034	0.5093220338983051	0.036440677966101696	0.0	0.31275468170171267	0.4495952349786978	0.2376500833195898
2	60	2327.882350266273	0.0	5.0	14.0	66.84551481434774	504.5676211105229	1823.3147291557518	0.7475654943175156	0.0	0.006378831031037897	-0.007773282977787754	0.02910805408754132	0.006378831031037897	-0.007773282977787754	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.771199151487444	0.15000000000000327	0.2900000000000033	0.7000000000000125	0.5	1.0	0.0	0.44978902953586497	0.5046413502109705	0.2430379746835443	0.0	0.03094826311679796	0.6934914983896988	0.2755602384935034
3	90	2283.018557724873	0.0	5.0	14.0	92.9882200695087	495.4224289481807	1787.5961287766927	0.7455759298652475	0.0	0.012300879500112053	-0.005435428583426565	0.03194687986383084	0.012300879500112053	-0.005435428583426565	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.80723926357842	0.15000000000000302	0.2900000000000016	0.7000000000000093	0.5	1.0	0.0	0.5217794253938832	0.4531974050046339	0.36051899907321594	0.0	0.3210532088124697	0.447111321631046	0.23183546955648293
4	120	2229.4163558011123	0.0	5.0	14.0	117.10153600734036	484.4270479627142	1744.9893078383961	0.7436870556240467	0.0	0.02710550604231531	-0.012823653779728465	0.045199926144233564	0.02710550604231531	-0.012823653779728465	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.50465474858949	0.15000000000000266	0.2899999999999991	0.7000000000000044	0.5	1.0	0.0	0.6201469045120671	0.3809024134312697	0.38929695697796435	0.0	0.2896008343065086	0.5007866934634375	0.20961247223005353
5	150	2189.0148393840414	0.0	5.0	14.0	140.2422164462822	476.3787663513644	1712.636073032675	0.7414727906110288	0.0	0.0367904428724767	-0.004145141190122439	0.04194104293659089	0.0367904428724767	-0.004145141190122439	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.80050453615155	0.1500000000000023	0.28999999999999765	0.6999999999999993	0.5	1.0	0.0	0.0	0.31286894923258557	0.40613931523022434	0.0	0.48384444753222067	0.36279133815705233	0.15336421431072658
6	180	2135.5802144174745	0.0	5.0	14.0	159.6314194164611	465.70728839568284	1669.8729260217913	0.7395181539815074	0.0	0.041622431759219425	0.004454033847636388	0.032345247637256	0.041622431759219425	0.004454033847636388	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.92755633302136	0.1500000000000019	0.2899999999999983	0.6999999999999936	0.5	1.0	0.0	0.0	0.23872679045092837	0.21883289124668434	0.0	0.682782442281524	0.2224484582747102	0.09476909944376563
7	210	2084.764561461141	0.0	5.0	14.0	176.57015637819129	455.4956090869212	1629.2689523742206	0.7376378597918255	0.0	0.04653190678326439	0.012745351713527734	0.027146520674347346	0.04653190678326439	0.012745351713527734	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.91923755825013	0.15000000000000188	0.28999999999999837	0.6999999999999934	0.5	1.0	0.0	0.0	0.21438082556591212	0.07856191744340879	0.0	0.833116961477074	0.11682087053972567	0.050062167983199304
8	240	2072.4054821023005	0.0	5.0	14.0	197.64446978951773	453.5633103501929	1618.842171752106	0.7364152791411098	0.0	0.045747536138725085	0.009517613585768758	0.027331744752767166	0.045747536138725085	0.009517613585768758	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	244.00239874025732	0.15000000000000194	0.2899999999999983	0.6999999999999941	0.5	1.0	0.0	0.0	0.2	0.019736842105263157	0.0	0.9196139790253498	0.05620397406078984	0.02418204691386086
9	270	2021.8836725992971	0.0	5.0	14.0	210.35381314865361	443.2252969696252	1578.6583756296704	0.7346517714716978	0.0	0.0411191213101266	0.00479021976685494	0.031865246277159025	0.0411191213101266	0.00479021976685494	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.84165381861055	0.15000000000000208	0.28999999999999804	0.6999999999999962	0.5	1.0	0.0	0.0	0.1977329974811083	0.0025188916876574307	0.0	0.6028636326367731	0.32159453505245206	0.07554183231077474
