	time	apoptotic	alive	necrotic
255	7650	0	28	2392
256	7680	0	30	2392
257	7710	0	30	2392
258	7740	0	31	2392
259	7770	0	31	2393
260	7800	0	29	2397
261	7830	0	28	2399
262	7860	0	24	2403
263	7890	0	24	2403
264	7920	0	24	2403
265	7950	0	26	2403
266	7980	0	26	2403
