	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.021143591989655285	0.022363190461843815	0.021953445527570562	0.021143591989655285	0.022363190461843815	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.042308538631243	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5114235500878734	0.0	0.0	1.0	0.0	0.0
1	30	2441.35531533339	0.0	5.0	14.0	41.5129791171402	528.676046318064	1912.6792690153245	0.7495831747262297	0.0	0.022049871260684903	0.0211238439891144	0.01750070386191251	0.022049871260684903	0.0211238439891144	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.19635186958119	0.15000000000000321	0.2900000000000029	0.7000000000000118	0.5	1.0	0.0	0.6012058570198106	0.5055986218776917	0.046511627906976744	0.0	0.32955731164306296	0.4351137577648547	0.23532893059208143
2	60	2370.1271389356716	0.0	5.0	14.0	68.01292935304377	513.5274927558711	1856.5996461798036	0.748415679326276	0.0	0.022131820811382465	0.01878005768042361	0.013570387697593493	0.022131820811382465	0.01878005768042361	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.79228271102393	0.15000000000000321	0.29000000000000303	0.700000000000012	0.5	1.0	0.0	0.4464438731790917	0.5029991431019709	0.2442159383033419	0.0	0.014569882315106484	0.7080050650983941	0.2774250525864986
3	90	2317.731333955025	0.0	5.0	14.0	93.82257418173158	502.69860566002836	1815.0327282950009	0.7465485241801877	0.0	0.01970737760405869	0.02569924417633269	0.016384358872855376	0.01970737760405869	0.02569924417633269	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.71760749551116	0.15000000000000296	0.2900000000000011	0.7000000000000083	0.5	1.0	0.0	0.5870599429115129	0.45956232159847765	0.3358705994291151	0.0	0.3321244119277835	0.43757868272425465	0.2302969053479617
4	120	2272.216619404443	0.0	5.0	14.0	118.28422030094544	493.3415970948292	1778.8750223096138	0.7449759428643107	0.0	0.01925818623240592	0.024889997385615342	0.010151689229766519	0.01925818623240592	0.024889997385615342	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.77834949948014	0.15000000000000266	0.289999999999999	0.7000000000000042	0.5	1.0	0.0	0.7697993664202746	0.4033790918690602	0.3991552270327349	0.0	0.3044918460949961	0.48986372736044326	0.20564442654456097
5	150	2233.8657736766886	0.0	5.0	14.0	141.82646380866555	485.6724638664366	1748.1933098102502	0.7430759786228298	0.0	0.022370170767598157	0.02885794782031565	0.013899550817726024	0.022370170767598157	0.02885794782031565	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.83361444629804	0.15000000000000224	0.28999999999999776	0.6999999999999984	0.5	1.0	0.0	0.0	0.3345367027677497	0.40794223826714804	0.0	0.5008225183027136	0.3508071144338433	0.14837036726344327
6	180	2191.564763940748	0.0	5.0	14.0	161.9527718518675	477.12486864872517	1714.4398952920217	0.7416146443397894	0.0	0.03238355088088876	0.02222229891407897	0.015720872643415606	0.03238355088088876	0.02222229891407897	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.64888434288008	0.15000000000000205	0.2899999999999981	0.6999999999999955	0.5	1.0	0.0	0.0	0.2848020434227331	0.20434227330779056	0.0	0.6970426778595008	0.21239289217896226	0.0905644299615369
7	210	2144.7946596776756	0.0	5.0	14.0	180.2814125624465	467.752001096888	1677.0426585807866	0.7399474648932981	0.0	0.03450614334348166	0.021331201538164535	0.017341912787990195	0.03450614334348166	0.021331201538164535	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.91181854901794	0.15000000000000194	0.28999999999999826	0.6999999999999941	0.5	1.0	0.0	0.0	0.25229960578186594	0.07884362680683311	0.0	0.8420319897460885	0.11055611889756597	0.04741189135634536
8	240	2132.342561940992	0.0	5.0	14.0	201.40438581068022	465.7318869697319	1666.610674971261	0.7388895560386232	0.0	0.033473350408829844	0.021110707052032694	0.018505334988204607	0.033473350408829844	0.021110707052032694	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	244.00069830165518	0.150000000000002	0.2899999999999982	0.6999999999999947	0.5	1.0	0.0	0.0	0.24643320363164722	0.02204928664072633	0.0	0.9246932194809685	0.05266422640294684	0.02264255411608394
9	270	2107.8528559771335	0.0	5.0	14.0	219.31546306721424	461.0433671178078	1646.8094888593203	0.7377478716008097	0.0	0.039489416681111736	0.024828592171309415	0.013306701606959005	0.039489416681111736	0.024828592171309415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.6568628017214	0.15000000000000208	0.28999999999999804	0.699999999999996	0.5	1.0	0.0	0.06844106463878327	0.2458808618504436	0.0038022813688212928	0.0	0.19563848639269552	0.6062555506783338	0.19810596292897067
