	time	necrotic	alive	apoptotic
159	4770	1875	59	10
160	4800	1878	56	12
161	4830	1879	57	11
162	4860	1880	62	11
163	4890	1880	64	11
164	4920	1880	66	11
165	4950	1881	67	11
166	4980	1888	61	11
167	5010	1891	59	9
168	5040	1893	56	10
169	5070	1896	56	10
170	5100	1896	57	10
171	5130	1896	58	11
172	5160	1896	60	11
173	5190	1896	65	10
174	5220	1899	64	11
175	5250	1902	62	10
176	5280	1913	55	9
177	5310	1918	52	7
178	5340	1920	51	7
179	5370	1920	51	7
180	5400	1920	53	7
181	5430	1920	54	7
182	5460	1922	53	7
183	5490	1923	53	7
184	5520	1927	48	7
185	5550	1930	46	5
186	5580	1933	44	5
187	5610	1935	41	7
188	5640	1935	42	6
189	5670	1935	42	6
190	5700	1935	43	6
191	5730	1937	42	5
192	5760	1938	42	4
193	5790	1942	40	5
194	5820	1944	36	7
195	5850	1945	40	7
196	5880	1945	41	7
197	5910	1945	41	7
198	5940	1945	45	7
199	5970	1945	45	7
200	6000	1948	48	7
201	6030	1955	43	6
202	6060	1961	38	5
203	6090	1962	38	5
204	6120	1962	39	3
205	6150	1962	39	3
206	6180	1962	42	3
207	6210	1962	42	3
208	6240	1963	42	3
209	6270	1967	39	3
210	6300	1968	39	2
211	6330	1970	37	3
212	6360	1971	39	1
213	6390	1973	38	1
214	6420	1973	40	1
215	6450	1973	40	1
216	6480	1973	43	1
217	6510	1974	44	1
218	6540	1977	43	1
219	6570	1982	38	2
220	6600	1985	37	2
221	6630	1986	35	3
222	6660	1986	36	3
223	6690	1986	36	3
224	6720	1986	39	3
225	6750	1986	43	3
226	6780	1990	41	3
227	6810	1993	41	4
228	6840	1995	38	4
229	6870	1997	36	4
230	6900	1997	37	4
231	6930	1997	37	5
232	6960	1997	38	5
233	6990	1997	40	5
234	7020	2000	38	5
235	7050	2004	36	5
236	7080	2007	37	5
237	7110	2009	35	4
238	7140	2011	33	3
239	7170	2011	35	3
240	7200	2011	36	3
241	7230	2011	36	3
242	7260	2011	37	3
243	7290	2016	33	3
244	7320	2020	29	2
245	7350	2022	27	2
246	7380	2024	25	1
247	7410	2025	24	1
248	7440	2025	24	0
249	7470	2025	24	0
250	7500	2025	25	0
251	7530	2026	24	0
252	7560	2030	20	0
253	7590	2031	20	0
254	7620	2032	19	0
255	7650	2033	19	0
256	7680	2033	20	0
257	7710	2033	20	0
258	7740	2033	20	0
259	7770	2033	20	0
260	7800	2033	24	0
261	7830	2037	22	0
262	7860	2038	22	0
263	7890	2041	19	0
264	7920	2042	18	0
265	7950	2042	18	0
266	7980	2042	19	0
