	time	apoptotic	alive	necrotic
99	2970	27	185	1659
100	3000	25	168	1677
101	3030	26	167	1681
102	3060	25	161	1689
103	3090	25	163	1690
104	3120	25	172	1690
105	3150	25	175	1690
106	3180	25	178	1692
107	3210	24	166	1709
108	3240	23	148	1728
109	3270	22	142	1737
110	3300	20	135	1749
111	3330	22	138	1750
112	3360	22	145	1750
113	3390	23	150	1750
114	3420	23	156	1750
115	3450	21	153	1758
116	3480	16	144	1769
117	3510	17	135	1780
118	3540	16	131	1786
119	3570	15	129	1793
120	3600	15	136	1794
121	3630	15	141	1794
122	3660	16	143	1794
123	3690	17	151	1794
124	3720	19	134	1810
125	3750	18	124	1824
126	3780	16	121	1835
127	3810	18	117	1844
128	3840	16	113	1848
129	3870	18	114	1849
130	3900	17	118	1849
131	3930	17	119	1849
132	3960	16	121	1850
133	3990	15	116	1859
134	4020	15	104	1874
135	4050	13	103	1879
136	4080	12	106	1881
137	4110	11	102	1887
138	4140	11	105	1887
139	4170	10	108	1887
140	4200	10	108	1887
141	4230	8	106	1895
142	4260	10	96	1904
143	4290	9	89	1914
144	4320	9	82	1922
145	4350	12	81	1922
146	4380	10	81	1923
147	4410	10	84	1923
148	4440	10	87	1923
149	4470	9	90	1923
150	4500	9	86	1932
151	4530	9	78	1940
152	4560	10	78	1943
153	4590	11	76	1948
154	4620	11	76	1950
155	4650	11	78	1951
156	4680	11	82	1951
157	4710	11	87	1951
158	4740	11	85	1953
159	4770	8	78	1963
160	4800	9	72	1970
161	4830	8	69	1978
162	4860	6	65	1983
163	4890	5	64	1986
164	4920	5	66	1986
165	4950	5	69	1986
166	4980	5	69	1986
167	5010	5	67	1990
168	5040	4	63	1996
169	5070	5	62	1999
170	5100	3	59	2004
171	5130	3	57	2008
172	5160	3	57	2010
173	5190	3	59	2010
174	5220	4	59	2010
175	5250	4	62	2010
176	5280	5	62	2011
177	5310	5	61	2012
178	5340	4	54	2020
179	5370	4	53	2023
180	5400	4	55	2023
181	5430	5	54	2025
182	5460	5	56	2025
183	5490	5	60	2025
184	5520	5	62	2025
185	5550	5	59	2029
186	5580	4	53	2038
187	5610	4	54	2041
188	5640	4	49	2047
189	5670	4	49	2049
190	5700	5	48	2049
191	5730	4	51	2049
192	5760	4	52	2049
193	5790	3	53	2050
194	5820	3	50	2056
195	5850	4	44	2061
196	5880	4	42	2065
197	5910	5	42	2065
198	5940	4	42	2065
199	5970	4	44	2065
200	6000	4	46	2065
201	6030	4	47	2065
202	6060	4	45	2068
203	6090	4	40	2073
204	6120	5	38	2075
205	6150	5	37	2077
206	6180	5	37	2077
207	6210	5	38	2077
208	6240	4	39	2077
209	6270	5	39	2077
210	6300	5	40	2077
211	6330	5	40	2079
212	6360	5	34	2083
213	6390	6	28	2088
214	6420	8	25	2090
215	6450	7	27	2090
216	6480	7	30	2090
217	6510	7	31	2090
218	6540	7	31	2090
219	6570	7	34	2090
220	6600	7	34	2093
221	6630	6	33	2094
222	6660	6	32	2095
223	6690	8	30	2096
224	6720	8	32	2096
225	6750	8	32	2096
226	6780	7	32	2096
227	6810	7	33	2096
228	6840	7	36	2096
229	6870	6	37	2097
230	6900	4	37	2098
231	6930	3	38	2099
232	6960	2	37	2101
233	6990	2	38	2101
234	7020	2	40	2101
235	7050	2	40	2101
236	7080	3	39	2101
237	7110	3	39	2102
238	7140	3	38	2105
239	7170	3	35	2109
240	7200	2	35	2110
241	7230	1	35	2110
242	7260	1	36	2110
243	7290	1	39	2110
244	7320	1	39	2110
245	7350	1	40	2110
246	7380	1	34	2116
247	7410	1	35	2117
248	7440	1	31	2122
249	7470	1	33	2124
250	7500	1	33	2125
251	7530	1	33	2125
252	7560	1	33	2125
253	7590	0	39	2125
254	7620	1	38	2127
255	7650	3	34	2130
256	7680	3	30	2134
257	7710	3	29	2135
258	7740	3	30	2137
259	7770	3	29	2138
260	7800	3	30	2138
261	7830	3	30	2138
262	7860	3	32	2138
263	7890	3	31	2141
264	7920	3	31	2143
265	7950	3	28	2146
266	7980	3	26	2148
