	time	apoptotic	alive	necrotic
228	6840	4	35	2121
229	6870	4	36	2121
230	6900	4	37	2121
231	6930	4	38	2122
232	6960	4	38	2122
233	6990	4	38	2122
234	7020	4	38	2124
235	7050	4	35	2128
236	7080	4	34	2132
237	7110	4	32	2136
238	7140	4	33	2136
239	7170	3	34	2136
240	7200	3	36	2136
241	7230	3	36	2136
242	7260	3	37	2136
243	7290	4	35	2140
244	7320	4	33	2141
245	7350	3	29	2145
246	7380	3	32	2145
247	7410	3	29	2148
248	7440	4	27	2149
249	7470	4	27	2149
250	7500	4	27	2149
251	7530	4	25	2151
252	7560	4	24	2152
253	7590	4	22	2154
254	7620	4	23	2156
255	7650	3	23	2158
256	7680	3	24	2158
257	7710	3	24	2158
258	7740	3	24	2158
259	7770	3	26	2158
260	7800	2	23	2162
261	7830	2	17	2168
262	7860	2	15	2170
263	7890	2	15	2170
264	7920	2	17	2171
265	7950	1	17	2171
266	7980	1	17	2171
