	time	alive	apoptotic	necrotic
184	5520	78	12	2128
185	5550	83	11	2128
186	5580	84	12	2130
187	5610	80	12	2137
188	5640	73	11	2146
189	5670	68	12	2151
190	5700	66	10	2153
191	5730	66	9	2154
192	5760	67	9	2155
193	5790	72	9	2155
194	5820	73	8	2156
195	5850	70	8	2160
196	5880	63	8	2167
197	5910	60	8	2170
198	5940	60	8	2172
199	5970	61	8	2172
200	6000	64	8	2172
201	6030	72	7	2172
202	6060	80	7	2172
203	6090	80	7	2176
204	6120	78	9	2183
205	6150	75	9	2191
206	6180	72	6	2195
207	6210	71	6	2199
208	6240	74	7	2199
209	6270	76	7	2199
210	6300	78	7	2200
211	6330	75	7	2205
212	6360	66	7	2215
213	6390	61	7	2220
214	6420	59	8	2223
215	6450	59	9	2223
216	6480	65	9	2224
217	6510	65	10	2224
218	6540	67	10	2224
219	6570	67	10	2225
220	6600	62	10	2233
221	6630	55	7	2245
222	6660	47	9	2252
223	6690	46	9	2253
224	6720	47	9	2253
225	6750	47	8	2253
226	6780	48	8	2253
227	6810	51	8	2254
228	6840	50	8	2258
229	6870	48	8	2261
230	6900	42	9	2267
231	6930	43	6	2268
232	6960	46	6	2268
233	6990	47	6	2268
234	7020	47	5	2268
235	7050	48	4	2268
236	7080	47	4	2270
237	7110	44	4	2277
238	7140	38	5	2282
239	7170	37	3	2286
240	7200	38	3	2287
241	7230	39	3	2287
242	7260	41	3	2287
243	7290	42	3	2287
244	7320	42	3	2287
245	7350	40	3	2291
246	7380	40	3	2293
247	7410	36	3	2296
248	7440	35	3	2297
249	7470	36	2	2297
250	7500	36	2	2297
251	7530	36	2	2297
252	7560	36	4	2297
253	7590	38	4	2297
254	7620	39	4	2299
255	7650	38	3	2302
256	7680	35	3	2305
257	7710	38	3	2308
258	7740	37	3	2309
259	7770	37	3	2309
260	7800	37	4	2309
261	7830	40	4	2309
262	7860	35	5	2314
263	7890	31	5	2319
264	7920	30	5	2321
265	7950	31	6	2322
266	7980	32	6	2323
