	time	necrotic	apoptotic	alive
124	3720	1730	16	139
125	3750	1742	12	132
126	3780	1754	11	122
127	3810	1757	12	128
128	3840	1757	12	131
129	3870	1758	11	135
130	3900	1758	11	139
131	3930	1760	11	142
132	3960	1773	9	127
133	3990	1782	10	123
134	4020	1786	11	123
135	4050	1794	11	119
136	4080	1795	11	120
137	4110	1796	11	124
138	4140	1796	10	131
139	4170	1796	9	139
140	4200	1803	8	144
141	4230	1817	7	134
142	4260	1834	6	120
143	4290	1846	8	108
144	4320	1850	7	105
145	4350	1851	7	107
146	4380	1851	7	109
147	4410	1851	7	111
148	4440	1853	7	113
149	4470	1860	6	109
150	4500	1871	6	100
151	4530	1877	6	94
152	4560	1883	5	89
153	4590	1885	5	90
154	4620	1886	5	91
155	4650	1886	5	94
156	4680	1886	5	97
157	4710	1887	5	102
158	4740	1897	6	96
159	4770	1904	9	90
160	4800	1913	8	83
161	4830	1914	9	85
162	4860	1915	9	87
163	4890	1915	9	90
164	4920	1915	9	90
165	4950	1915	9	97
166	4980	1918	9	98
167	5010	1933	9	84
168	5040	1941	12	75
169	5070	1945	13	72
170	5100	1947	13	74
171	5130	1947	13	75
172	5160	1947	13	77
173	5190	1947	13	80
174	5220	1948	13	83
175	5250	1953	13	79
176	5280	1963	10	71
177	5310	1964	9	73
178	5340	1970	7	73
179	5370	1972	7	77
180	5400	1972	7	80
181	5430	1972	7	83
182	5460	1972	9	82
183	5490	1978	9	78
184	5520	1988	8	70
185	5550	1996	5	64
186	5580	1999	4	63
187	5610	1999	4	63
188	5640	1999	6	66
189	5670	2000	6	65
190	5700	2001	6	66
191	5730	2001	6	67
192	5760	2002	8	64
193	5790	2007	7	59
194	5820	2010	7	58
195	5850	2011	7	57
196	5880	2012	7	59
197	5910	2012	7	61
198	5940	2012	7	65
199	5970	2012	5	67
200	6000	2015	6	63
201	6030	2015	7	64
202	6060	2024	7	58
203	6090	2034	6	50
204	6120	2037	7	50
205	6150	2038	5	51
206	6180	2038	5	52
207	6210	2038	5	52
208	6240	2038	5	52
209	6270	2040	5	51
210	6300	2045	4	46
211	6330	2049	5	42
212	6360	2055	5	37
213	6390	2056	5	37
214	6420	2057	5	38
215	6450	2057	5	40
216	6480	2057	5	41
217	6510	2057	4	42
218	6540	2058	4	43
219	6570	2058	4	43
220	6600	2062	4	41
221	6630	2063	3	40
222	6660	2066	3	40
223	6690	2066	3	42
224	6720	2066	3	43
225	6750	2066	3	45
226	6780	2066	3	46
227	6810	2068	5	44
228	6840	2073	4	42
229	6870	2074	3	43
230	6900	2078	3	40
231	6930	2078	3	42
232	6960	2078	3	44
233	6990	2078	3	48
234	7020	2078	3	50
235	7050	2078	3	53
236	7080	2087	4	45
237	7110	2095	4	37
238	7140	2098	4	35
239	7170	2098	4	36
240	7200	2099	4	37
241	7230	2099	4	37
242	7260	2099	4	39
243	7290	2099	4	41
244	7320	2103	2	37
245	7350	2106	2	35
246	7380	2109	3	31
247	7410	2113	3	27
248	7440	2115	4	25
249	7470	2115	4	27
250	7500	2115	4	27
251	7530	2115	4	27
252	7560	2116	4	26
253	7590	2117	4	25
254	7620	2120	3	23
255	7650	2120	3	23
256	7680	2120	3	23
257	7710	2121	3	22
258	7740	2122	3	22
259	7770	2122	3	23
260	7800	2122	3	23
261	7830	2123	3	22
262	7860	2125	4	19
263	7890	2126	3	18
264	7920	2127	3	17
265	7950	2129	2	16
266	7980	2129	2	16
