	time	alive	apoptotic	necrotic
89	2670	202	26	1385
90	2700	200	25	1394
91	2730	206	26	1394
92	2760	212	24	1394
93	2790	219	24	1394
94	2820	218	24	1407
95	2850	205	24	1424
96	2880	191	24	1444
97	2910	190	21	1452
98	2940	190	23	1457
99	2970	198	22	1458
100	3000	207	22	1459
101	3030	211	22	1459
102	3060	217	22	1465
103	3090	207	21	1480
104	3120	196	19	1499
105	3150	192	17	1506
106	3180	178	21	1514
107	3210	179	20	1517
108	3240	184	18	1517
109	3270	194	18	1517
110	3300	202	18	1519
111	3330	204	17	1529
112	3360	188	20	1546
113	3390	183	21	1558
114	3420	178	21	1568
115	3450	179	20	1571
116	3480	181	19	1572
117	3510	187	19	1572
118	3540	197	19	1572
119	3570	192	19	1580
120	3600	180	20	1598
121	3630	173	21	1609
122	3660	167	20	1622
123	3690	164	17	1627
124	3720	161	17	1630
125	3750	169	17	1630
126	3780	175	17	1630
127	3810	176	18	1637
128	3840	167	20	1647
129	3870	158	20	1662
130	3900	155	16	1672
131	3930	147	17	1680
132	3960	154	16	1681
133	3990	161	16	1681
134	4020	168	16	1681
135	4050	172	16	1681
136	4080	164	16	1695
137	4110	157	15	1705
138	4140	149	17	1716
139	4170	143	18	1725
140	4200	138	16	1730
141	4230	140	16	1730
142	4260	144	16	1730
143	4290	146	15	1730
144	4320	143	14	1735
145	4350	132	14	1748
146	4380	129	14	1757
147	4410	130	12	1762
148	4440	131	12	1766
149	4470	133	13	1769
150	4500	135	13	1770
151	4530	139	13	1770
152	4560	145	13	1771
153	4590	135	14	1785
154	4620	122	17	1798
155	4650	113	16	1807
156	4680	111	13	1811
157	4710	111	13	1813
158	4740	112	11	1814
159	4770	119	11	1814
160	4800	119	11	1814
161	4830	111	12	1821
162	4860	96	14	1835
163	4890	88	13	1850
164	4920	87	13	1853
165	4950	89	13	1854
166	4980	86	11	1859
167	5010	86	11	1859
168	5040	89	11	1859
169	5070	85	11	1865
170	5100	83	10	1870
171	5130	83	8	1873
172	5160	80	8	1875
173	5190	77	7	1882
174	5220	80	8	1882
175	5250	82	8	1882
176	5280	90	8	1882
177	5310	91	8	1883
178	5340	82	8	1897
179	5370	76	8	1905
180	5400	72	7	1910
181	5430	70	7	1915
182	5460	73	6	1915
183	5490	75	6	1915
184	5520	77	6	1915
185	5550	78	6	1915
186	5580	76	6	1919
187	5610	71	7	1926
188	5640	65	9	1932
189	5670	61	9	1938
190	5700	63	7	1938
191	5730	66	6	1938
192	5760	68	6	1938
193	5790	69	6	1938
194	5820	72	6	1939
195	5850	68	5	1944
196	5880	57	5	1954
197	5910	54	5	1958
198	5940	53	6	1960
199	5970	53	6	1961
200	6000	53	6	1961
201	6030	55	6	1961
202	6060	59	6	1961
203	6090	62	6	1962
204	6120	63	5	1964
205	6150	62	3	1968
206	6180	60	3	1970
207	6210	61	3	1971
208	6240	66	3	1971
209	6270	67	4	1971
210	6300	68	4	1971
211	6330	67	5	1972
212	6360	59	5	1984
213	6390	53	6	1989
214	6420	49	6	1993
215	6450	50	4	1995
216	6480	49	5	1995
217	6510	54	6	1996
218	6540	57	6	1996
219	6570	57	6	1997
220	6600	50	7	2004
221	6630	42	8	2012
222	6660	41	8	2013
223	6690	37	9	2016
224	6720	39	9	2016
225	6750	41	9	2016
226	6780	44	8	2016
227	6810	44	8	2016
228	6840	41	8	2019
229	6870	41	7	2021
230	6900	40	7	2023
231	6930	37	7	2026
232	6960	36	6	2028
233	6990	37	6	2029
234	7020	38	4	2029
235	7050	38	5	2029
236	7080	36	5	2033
237	7110	31	5	2038
238	7140	31	4	2041
239	7170	32	4	2042
240	7200	33	3	2043
241	7230	36	3	2043
242	7260	37	3	2043
243	7290	41	3	2043
244	7320	43	3	2043
245	7350	41	3	2046
246	7380	39	3	2051
247	7410	33	2	2059
248	7440	31	2	2062
249	7470	31	2	2064
250	7500	32	2	2064
251	7530	32	2	2064
252	7560	32	1	2064
253	7590	30	1	2066
254	7620	25	1	2071
255	7650	25	0	2071
256	7680	26	0	2071
257	7710	25	1	2072
258	7740	25	1	2072
259	7770	26	1	2072
260	7800	28	1	2072
261	7830	28	1	2074
262	7860	24	1	2079
263	7890	22	1	2081
264	7920	19	2	2084
265	7950	19	3	2084
266	7980	20	3	2084
