	time	tnf
0	0	0.0
1	30	5867.585055735429
2	60	2570.218554410544
3	90	1125.3309217223011
4	120	492.2693546795206
5	150	215.14119434035408
6	180	93.93487609818845
7	210	40.97965209030539
8	240	17.865948798282403
9	270	7205.303464454166
10	300	4581.356194567968
11	330	2006.9497912136035
12	360	878.8069939227137
13	390	384.5939151070551
14	420	168.18531867476224
15	450	73.4947238657312
16	480	32.09653299685017
17	510	14.010584155328566
18	540	7661.9719161322555
19	570	3578.5957720551473
20	600	1567.5826431555217
21	630	686.4095232534359
22	660	300.42762414651406
23	690	131.4090666817219
24	720	57.44594774631944
25	750	25.099992974824374
26	780	10.962979381256053
27	810	6376.624963952527
28	840	2793.671781384022
29	870	1223.6329170906326
30	900	535.7768019140385
31	930	234.48566295775012
32	960	102.5704827199106
33	990	44.84447695507514
34	1020	19.598388049281752
35	1050	6916.04720333518
36	1080	4978.210707255961
37	1110	2180.8167850793443
38	1140	955.1147791698145
39	1170	418.18760532188884
40	1200	183.02481929506686
41	1230	80.06961679466919
42	1260	35.014285672716866
43	1290	15.307146399499349
44	1320	7551.3928844045195
45	1350	3886.368124829648
46	1380	1702.3654878262262
47	1410	745.5417349255778
48	1440	326.41093436936563
49	1470	142.85505338147192
50	1500	62.49612499455101
51	1530	27.33155596658493
52	1560	11.950042637687948
53	1590	6925.1014393837395
54	1620	3033.8595877221715
55	1650	1328.8093006874153
56	1680	581.8743545514818
57	1710	254.71152768267825
58	1740	111.45488561814886
59	1770	48.75132252162449
60	1800	21.317250776342345
61	1830	6456.30477155822
62	1860	5406.369533431448
63	1890	2368.2369482200984
64	1920	1037.176821651849
65	1950	454.11402027614366
66	1980	198.75871111492143
67	2010	86.9597476040256
68	2040	38.032310119813566
69	2070	16.62892140062645
70	2100	7404.428929176506
71	2130	4220.509000516005
72	2160	1848.5854179550597
73	2190	809.5200745048071
74	2220	354.40183767803677
75	2250	155.10418493430885
76	2280	67.85684759937473
77	2310	29.676726023738667
78	2340	12.97572483521413
79	2370	7520.715246704456
80	2400	3294.6476292888624
81	2430	1442.9468005292251
82	2460	631.825582986545
83	2490	276.58616068244373
84	2520	121.03668975854896
85	2550	52.948734523212785
86	2580	23.15625132211864
87	2610	10.1248967307886
88	2640	5871.3668284539635
89	2670	2571.789216259819
90	2700	1126.272756052772
91	2730	493.12458424900063
92	2760	215.8502112181058
93	2790	94.45413789572059
94	2820	41.320068839552654
95	2850	18.071593315342096
96	2880	7203.8176593624175
97	2910	4583.511049590833
98	2940	2007.5086333119364
99	2970	879.0988744337009
100	3000	384.89256853133634
101	3030	168.47902809127146
102	3060	73.7288847842445
103	3090	32.257158897103544
104	3120	14.110314107533977
105	3150	7662.019203926329
106	3180	3578.0317113113583
107	3210	1567.034298660915
108	3240	686.1853820667952
109	3270	300.4179981947895
110	3300	131.49616627253747
111	3330	57.543979289718465
112	3360	25.176756025893717
113	3390	11.013923719541543
114	3420	6376.465193687336
115	3450	2793.031460120136
116	3480	1223.1638236568192
117	3510	535.5907610161826
118	3540	234.4813174295686
119	3570	102.63538222392208
120	3600	44.91578210750274
121	3630	19.65313019035799
122	3660	6916.064414083635
123	3690	4977.853263219605
124	3720	2180.2028811586842
125	3750	954.7294088063519
126	3780	418.025887694616
127	3810	183.00178043579902
128	3840	80.10056852257811
129	3870	35.05415216057265
130	3900	15.338524224572474
131	3930	7551.407215196663
132	3960	3885.827121315366
133	3990	1701.7845709183416
134	4020	745.1942882562876
135	4050	326.27149167855606
136	4080	142.82932655783543
137	4110	62.51514962779963
138	4140	27.358452909703345
139	4170	11.971628053940972
140	4200	6920.695767191229
141	4230	3031.4064816576474
142	4260	1327.5280225583833
143	4290	581.2931939410431
144	4320	254.50235097821457
145	4350	111.4112526937803
146	4380	48.76530537683611
147	4410	21.342469273551387
148	4440	6460.398914467762
149	4470	5399.797004341947
150	4500	2364.9753326319083
151	4530	1035.6451015630803
152	4560	453.47272322252235
153	4590	198.5372176875637
154	4620	86.91102613051706
155	4650	38.04084400425804
156	4680	16.648751970488256
157	4710	7405.606249209083
158	4740	4215.243075913223
159	4770	1846.0458903686456
160	4800	808.3754617694899
161	4830	353.95041589607257
162	4860	154.96193543514224
163	4890	67.83558406195525
164	4920	29.692345577154743
165	4950	12.995693211281747
166	4980	7511.903458338616
167	5010	3290.4467980255977
168	5040	1440.9716308054344
169	5070	630.9831323876327
170	5100	276.2774876478921
171	5130	120.95801505651725
172	5160	52.95236133309721
173	5190	23.17938398457056
174	5220	10.145981348898689
175	5250	5864.397018046261
176	5280	2568.490647915921
177	5310	1124.7702027270052
178	5340	492.511032548863
179	5370	215.64210795853728
180	5400	94.40844604772623
181	5430	41.32850390758388
182	5460	18.090810852647426
183	5490	7205.418097477452
184	5520	4577.968133602388
185	5550	2004.9075502258656
186	5580	877.9446055100786
187	5610	384.4224805453696
188	5640	168.31252705171616
189	5670	73.68703647031546
190	5700	32.257971098842134
191	5730	14.120798604426968
192	5760	7662.667571248574
193	5790	3573.6082947135465
194	5820	1564.9744384137823
195	5850	685.2854376806765
196	5880	300.06024413436614
197	5910	131.37580160991922
198	5940	57.51629424339562
199	5970	25.179028677773882
200	6000	11.022184356479263
201	6030	6368.947428627571
202	6060	2789.529907946043
203	6090	1221.564320323188
204	6120	534.8999833424218
205	6150	234.20847748004402
206	6180	102.5426988352328
207	6210	44.893630596911215
208	6240	19.65371990475157
209	6270	6918.408945835716
210	6300	4971.908278632739
211	6330	2177.4542313869306
212	6360	953.5128798128078
213	6390	417.5307042918855
214	6420	182.82377959554825
215	6450	80.04930325040799
216	6480	35.04815361302937
217	6510	15.344770565170789
218	6540	7552.2790897320165
219	6570	3881.157454177386
220	6600	1699.674311621036
221	6630	744.2856063706682
222	6660	325.91039464763907
223	6690	142.70634955604947
224	6720	62.48480938641667
225	6750	27.358607511662907
226	6780	11.978563274309474
227	6810	6916.886111488657
228	6840	3029.620905633261
229	6870	1326.7226410219698
230	6900	580.9686181011471
231	6930	254.39890136914366
232	6960	111.39587124121236
233	6990	48.776857520065136
234	7020	21.357548898966
235	7050	6460.405470442445
236	7080	5399.756891223511
237	7110	2364.885096600897
238	7140	1035.605240167734
239	7170	453.4861282504003
240	7200	198.57501650848718
241	7230	86.95140304770719
242	7260	38.073259350526044
243	7290	16.6708291899414
244	7320	7405.628853781815
245	7350	4215.180950107998
246	7380	1845.977973222389
247	7410	808.3569519159062
248	7440	353.97116138959575
249	7470	154.99721983360624
250	7500	67.8688230799242
251	7530	29.717246515885684
252	7560	13.011898187963972
253	7590	7511.909371511542
254	7620	3290.376527751093
255	7650	1440.9204482982316
256	7680	630.9745676029117
257	7710	276.2968234030675
258	7740	120.98559271718821
259	7770	52.97705079965074
260	7800	23.197253411587024
261	7830	10.157379119037811
262	7860	5864.379758892871
263	7890	2568.4329157232287
264	7920	1124.744720892596
265	7950	492.5219292091189
266	7980	215.67084474435015
