	time	apoptotic	alive	necrotic
254	7620	12	69	2304
255	7650	13	73	2304
256	7680	11	74	2306
257	7710	14	68	2314
258	7740	16	62	2319
259	7770	16	62	2320
260	7800	15	60	2323
261	7830	13	58	2325
262	7860	13	63	2325
263	7890	13	65	2325
264	7920	14	66	2326
265	7950	14	64	2330
266	7980	15	61	2335
