	time	alive	necrotic	apoptotic
162	4860	100	1988	19
163	4890	101	1989	19
164	4920	102	1992	17
165	4950	107	1992	17
166	4980	111	1992	17
167	5010	113	1995	17
168	5040	104	2004	17
169	5070	100	2011	14
170	5100	95	2019	16
171	5130	85	2029	15
172	5160	86	2032	15
173	5190	85	2033	15
174	5220	89	2033	15
175	5250	96	2033	15
176	5280	93	2037	15
177	5310	85	2050	14
178	5340	86	2055	12
179	5370	81	2061	9
180	5400	80	2064	7
181	5430	82	2064	7
182	5460	85	2064	7
183	5490	89	2064	7
184	5520	92	2065	7
185	5550	84	2077	7
186	5580	79	2084	7
187	5610	74	2090	5
188	5640	71	2094	6
189	5670	70	2096	7
190	5700	74	2096	7
191	5730	75	2096	7
192	5760	78	2096	7
193	5790	81	2097	6
194	5820	68	2111	7
195	5850	65	2115	5
196	5880	68	2117	5
197	5910	66	2122	5
198	5940	67	2123	5
199	5970	67	2123	6
200	6000	70	2123	6
201	6030	70	2124	7
202	6060	70	2129	8
203	6090	66	2136	9
204	6120	59	2144	8
205	6150	59	2145	6
206	6180	63	2145	5
207	6210	63	2145	5
208	6240	64	2146	5
209	6270	66	2146	5
210	6300	67	2146	5
211	6330	62	2151	5
212	6360	55	2159	5
213	6390	54	2163	5
214	6420	55	2163	5
215	6450	50	2169	6
216	6480	50	2169	5
217	6510	50	2169	5
218	6540	52	2169	4
219	6570	53	2170	3
220	6600	50	2173	4
221	6630	49	2174	5
222	6660	48	2176	5
223	6690	49	2177	6
224	6720	50	2178	6
225	6750	52	2178	6
226	6780	54	2178	6
227	6810	54	2178	7
228	6840	54	2179	6
229	6870	46	2186	7
230	6900	42	2190	8
231	6930	40	2195	8
232	6960	39	2197	9
233	6990	39	2198	8
234	7020	41	2198	8
235	7050	41	2198	8
236	7080	40	2198	9
237	7110	40	2199	9
238	7140	40	2200	7
239	7170	41	2201	7
240	7200	39	2203	7
241	7230	38	2205	7
242	7260	38	2205	7
243	7290	37	2205	8
244	7320	37	2205	8
245	7350	38	2205	7
246	7380	32	2212	6
247	7410	25	2220	6
248	7440	24	2221	6
249	7470	23	2222	5
250	7500	22	2223	5
251	7530	21	2224	5
252	7560	20	2224	6
253	7590	21	2224	6
254	7620	21	2224	5
255	7650	20	2226	4
256	7680	18	2229	5
257	7710	19	2229	4
258	7740	18	2229	5
259	7770	16	2231	5
260	7800	16	2231	4
261	7830	16	2231	4
262	7860	17	2231	4
263	7890	16	2232	4
264	7920	17	2232	4
265	7950	17	2232	4
266	7980	18	2232	3
