	time	apoptotic	necrotic	alive
91	2730	32	1488	250
92	2760	32	1515	228
93	2790	31	1543	207
94	2820	26	1554	197
95	2850	25	1559	197
96	2880	25	1561	201
97	2910	25	1561	209
98	2940	25	1561	215
99	2970	25	1561	218
100	3000	24	1566	218
101	3030	21	1587	198
102	3060	21	1609	185
103	3090	20	1625	177
104	3120	20	1633	173
105	3150	21	1635	174
106	3180	20	1635	178
107	3210	20	1635	190
108	3240	20	1635	196
109	3270	15	1638	201
110	3300	18	1658	182
111	3330	17	1672	173
112	3360	17	1681	167
113	3390	15	1689	168
114	3420	16	1691	170
115	3450	17	1691	179
116	3480	18	1691	181
117	3510	17	1692	187
118	3540	16	1698	187
119	3570	15	1720	171
120	3600	17	1743	148
121	3630	17	1760	132
122	3660	16	1767	128
123	3690	17	1767	131
124	3720	17	1767	138
125	3750	17	1767	142
126	3780	18	1768	145
127	3810	14	1777	139
128	3840	16	1800	120
129	3870	16	1810	112
130	3900	16	1816	112
131	3930	16	1818	119
132	3960	16	1818	124
133	3990	14	1818	128
134	4020	14	1818	137
135	4050	13	1819	141
136	4080	12	1823	146
137	4110	13	1839	130
138	4140	13	1845	129
139	4170	14	1852	122
140	4200	13	1856	122
141	4230	14	1856	122
142	4260	14	1856	127
143	4290	13	1856	132
144	4320	13	1856	135
145	4350	12	1860	135
146	4380	10	1865	137
147	4410	11	1881	125
148	4440	10	1889	122
149	4470	9	1893	122
150	4500	9	1896	121
151	4530	10	1897	127
152	4560	10	1897	131
153	4590	10	1897	132
154	4620	6	1905	129
155	4650	7	1912	126
156	4680	8	1923	116
157	4710	9	1929	113
158	4740	8	1931	115
159	4770	9	1932	123
160	4800	9	1932	126
161	4830	11	1932	128
162	4860	11	1933	133
163	4890	10	1943	128
164	4920	11	1958	116
165	4950	12	1967	107
166	4980	15	1977	99
167	5010	17	1982	94
168	5040	17	1982	99
169	5070	16	1982	100
170	5100	17	1982	104
171	5130	18	1984	106
172	5160	18	1995	96
173	5190	18	2005	88
174	5220	17	2015	82
175	5250	19	2022	76
176	5280	18	2027	78
177	5310	18	2028	78
178	5340	16	2028	80
179	5370	16	2028	83
180	5400	16	2028	85
181	5430	14	2036	79
182	5460	13	2043	75
183	5490	11	2046	72
184	5520	10	2048	70
185	5550	10	2050	70
186	5580	10	2050	72
187	5610	9	2050	76
188	5640	9	2050	78
189	5670	6	2051	78
190	5700	6	2059	73
191	5730	5	2066	69
192	5760	4	2074	61
193	5790	4	2078	62
194	5820	6	2078	61
195	5850	6	2078	63
196	5880	6	2078	66
197	5910	6	2078	67
198	5940	7	2079	68
199	5970	7	2081	69
200	6000	6	2092	62
201	6030	5	2095	61
202	6060	5	2099	61
203	6090	5	2101	64
204	6120	5	2101	66
205	6150	5	2101	68
206	6180	5	2101	69
207	6210	6	2104	66
208	6240	5	2114	59
209	6270	5	2119	55
210	6300	4	2124	51
211	6330	3	2127	50
212	6360	3	2129	51
213	6390	3	2129	55
214	6420	3	2129	58
215	6450	3	2129	60
216	6480	2	2131	59
217	6510	4	2139	53
218	6540	4	2143	52
219	6570	5	2145	50
220	6600	6	2147	47
221	6630	6	2147	49
222	6660	6	2147	50
223	6690	6	2147	52
224	6720	5	2147	52
225	6750	5	2149	52
226	6780	5	2156	46
227	6810	5	2157	45
228	6840	4	2161	42
229	6870	4	2162	42
230	6900	4	2162	43
231	6930	4	2162	44
232	6960	4	2162	47
233	6990	4	2162	48
234	7020	3	2163	47
235	7050	4	2168	42
236	7080	3	2174	36
237	7110	2	2175	36
238	7140	2	2175	40
239	7170	2	2175	40
240	7200	2	2175	41
241	7230	2	2175	41
242	7260	3	2175	42
243	7290	4	2175	42
244	7320	4	2184	33
245	7350	4	2186	34
246	7380	4	2189	32
247	7410	4	2191	33
248	7440	4	2194	31
249	7470	4	2194	31
250	7500	4	2194	32
251	7530	4	2194	35
252	7560	2	2198	32
253	7590	2	2201	30
254	7620	2	2205	28
255	7650	3	2206	26
256	7680	3	2206	26
257	7710	3	2206	27
258	7740	3	2206	28
259	7770	2	2206	28
260	7800	1	2207	27
261	7830	1	2209	26
262	7860	1	2213	23
263	7890	1	2213	23
264	7920	2	2216	21
265	7950	2	2218	19
266	7980	2	2218	19
