	time	apoptotic	necrotic	alive
235	7050	4	2297	45
236	7080	4	2297	48
237	7110	4	2299	47
238	7140	5	2305	42
239	7170	4	2309	40
240	7200	5	2311	42
241	7230	7	2312	41
242	7260	8	2312	40
243	7290	8	2312	42
244	7320	8	2312	42
245	7350	8	2313	41
246	7380	9	2316	39
247	7410	7	2320	35
248	7440	7	2320	36
249	7470	7	2322	35
250	7500	7	2323	35
251	7530	6	2323	37
252	7560	6	2323	40
253	7590	6	2323	40
254	7620	6	2325	41
255	7650	6	2330	35
256	7680	6	2331	34
257	7710	5	2331	35
258	7740	3	2332	35
259	7770	2	2333	36
260	7800	2	2333	40
261	7830	2	2333	40
262	7860	2	2333	41
263	7890	1	2334	41
264	7920	1	2339	37
265	7950	1	2346	30
266	7980	1	2346	32
