	time	alive	necrotic	apoptotic
114	3420	173	1620	16
115	3450	179	1622	16
116	3480	182	1623	16
117	3510	191	1623	14
118	3540	198	1626	15
119	3570	180	1647	18
120	3600	166	1666	19
121	3630	155	1679	22
122	3660	149	1688	19
123	3690	152	1691	18
124	3720	159	1691	18
125	3750	166	1691	18
126	3780	168	1691	18
127	3810	176	1693	16
128	3840	175	1704	16
129	3870	160	1721	19
130	3900	145	1738	21
131	3930	147	1745	19
132	3960	144	1748	19
133	3990	150	1749	20
134	4020	157	1749	20
135	4050	163	1749	19
136	4080	167	1753	18
137	4110	161	1771	13
138	4140	152	1786	10
139	4170	138	1803	11
140	4200	137	1809	12
141	4230	135	1811	14
142	4260	138	1812	14
143	4290	143	1812	15
144	4320	148	1812	17
145	4350	151	1815	15
146	4380	140	1832	13
147	4410	133	1843	14
148	4440	126	1853	14
149	4470	125	1859	13
150	4500	128	1860	12
151	4530	132	1860	12
152	4560	134	1860	12
153	4590	142	1860	12
154	4620	145	1863	12
155	4650	138	1874	12
156	4680	131	1888	13
157	4710	124	1898	12
158	4740	121	1900	10
159	4770	119	1902	12
160	4800	123	1902	11
161	4830	125	1902	9
162	4860	129	1902	9
163	4890	133	1902	8
164	4920	122	1917	8
165	4950	114	1930	7
166	4980	105	1941	8
167	5010	95	1952	9
168	5040	95	1953	11
169	5070	97	1953	11
170	5100	98	1953	11
171	5130	103	1953	11
172	5160	107	1954	11
173	5190	100	1966	12
174	5220	90	1976	12
175	5250	77	1987	15
176	5280	77	1990	13
177	5310	77	1994	13
178	5340	78	1994	13
179	5370	83	1994	14
180	5400	84	1994	15
181	5430	81	1997	14
182	5460	77	2005	13
183	5490	65	2016	15
184	5520	67	2017	14
185	5550	65	2020	13
186	5580	66	2020	13
187	5610	67	2020	13
188	5640	68	2020	13
189	5670	71	2020	13
190	5700	72	2024	12
191	5730	65	2032	11
192	5760	58	2040	9
193	5790	56	2045	8
194	5820	56	2050	8
195	5850	57	2051	8
196	5880	58	2051	7
197	5910	60	2051	6
198	5940	62	2051	7
199	5970	56	2057	7
200	6000	56	2060	6
201	6030	52	2067	4
202	6060	51	2068	3
203	6090	51	2069	3
204	6120	51	2069	3
205	6150	51	2069	3
206	6180	53	2069	3
207	6210	56	2069	3
208	6240	52	2074	2
209	6270	46	2081	1
210	6300	44	2084	2
211	6330	44	2084	2
212	6360	44	2086	2
213	6390	43	2088	2
214	6420	44	2089	2
215	6450	45	2090	2
216	6480	48	2090	1
217	6510	50	2093	1
218	6540	49	2095	1
219	6570	49	2095	2
220	6600	47	2097	3
221	6630	48	2099	3
222	6660	46	2101	4
223	6690	47	2101	4
224	6720	53	2101	4
225	6750	54	2101	4
226	6780	57	2103	4
227	6810	58	2104	5
228	6840	52	2109	7
229	6870	51	2112	7
230	6900	51	2114	8
231	6930	52	2115	8
232	6960	51	2117	8
233	6990	52	2117	8
234	7020	52	2117	8
235	7050	53	2118	8
236	7080	49	2124	8
237	7110	44	2129	7
238	7140	42	2130	8
239	7170	42	2131	7
240	7200	43	2132	7
241	7230	47	2132	7
242	7260	50	2132	7
243	7290	51	2132	7
244	7320	46	2139	7
245	7350	44	2142	5
246	7380	42	2147	4
247	7410	38	2151	4
248	7440	35	2154	4
249	7470	32	2155	6
250	7500	31	2155	7
251	7530	32	2155	7
252	7560	32	2155	7
253	7590	29	2157	7
254	7620	28	2160	7
255	7650	25	2163	6
256	7680	24	2164	6
257	7710	24	2164	6
258	7740	25	2164	6
259	7770	27	2164	6
260	7800	27	2164	6
261	7830	28	2164	5
262	7860	28	2166	5
263	7890	28	2167	5
264	7920	26	2169	4
265	7950	24	2172	4
266	7980	23	2173	3
