	time	alive	necrotic	apoptotic
155	4650	82	1682	9
156	4680	85	1682	9
157	4710	83	1685	8
158	4740	78	1690	8
159	4770	67	1700	9
160	4800	68	1701	9
161	4830	66	1704	8
162	4860	70	1704	7
163	4890	73	1704	7
164	4920	75	1704	7
165	4950	74	1706	7
166	4980	63	1720	5
167	5010	62	1723	6
168	5040	60	1726	5
169	5070	66	1728	5
170	5100	67	1730	5
171	5130	70	1731	4
172	5160	72	1731	4
173	5190	73	1731	5
174	5220	64	1741	6
175	5250	60	1748	7
176	5280	59	1750	7
177	5310	55	1754	9
178	5340	55	1755	9
179	5370	59	1755	8
180	5400	61	1755	8
181	5430	63	1755	8
182	5460	67	1755	8
183	5490	62	1763	8
184	5520	56	1769	7
185	5550	56	1770	6
186	5580	57	1770	6
187	5610	56	1773	6
188	5640	57	1773	6
189	5670	62	1773	6
190	5700	65	1773	5
191	5730	61	1778	5
192	5760	55	1786	3
193	5790	55	1787	2
194	5820	51	1792	1
195	5850	52	1792	1
196	5880	54	1793	1
197	5910	56	1793	1
198	5940	56	1793	1
199	5970	57	1794	1
200	6000	55	1797	1
201	6030	50	1803	1
202	6060	45	1809	4
203	6090	49	1810	4
204	6120	50	1811	4
205	6150	51	1812	4
206	6180	52	1812	4
207	6210	53	1812	4
208	6240	54	1813	4
209	6270	51	1819	4
210	6300	50	1822	5
211	6330	48	1826	4
212	6360	50	1827	4
213	6390	50	1827	4
214	6420	53	1827	4
215	6450	56	1827	4
216	6480	57	1828	4
217	6510	58	1831	4
218	6540	53	1835	6
219	6570	47	1841	5
220	6600	44	1843	5
221	6630	43	1845	5
222	6660	44	1845	5
223	6690	47	1845	5
224	6720	50	1845	5
225	6750	50	1845	5
226	6780	42	1852	6
227	6810	41	1855	5
228	6840	41	1856	5
229	6870	44	1856	5
230	6900	45	1856	5
231	6930	47	1856	5
232	6960	49	1856	5
233	6990	51	1856	5
234	7020	51	1857	5
235	7050	44	1865	3
236	7080	39	1872	2
237	7110	37	1874	2
238	7140	36	1874	3
239	7170	37	1875	3
240	7200	38	1875	3
241	7230	39	1875	3
242	7260	38	1876	3
243	7290	38	1877	2
244	7320	35	1880	3
245	7350	33	1883	3
246	7380	33	1884	3
247	7410	32	1886	3
248	7440	33	1886	3
249	7470	37	1886	3
250	7500	40	1886	4
251	7530	41	1886	4
252	7560	35	1892	4
253	7590	31	1896	5
254	7620	31	1897	4
255	7650	33	1897	4
256	7680	34	1897	3
257	7710	38	1897	3
258	7740	38	1897	3
259	7770	39	1897	3
260	7800	42	1897	3
261	7830	38	1901	2
262	7860	38	1904	2
263	7890	33	1907	4
264	7920	33	1907	5
265	7950	33	1907	5
266	7980	34	1907	5
