	time	tnf
0	0	0.0
1	30	5647.560162039653
2	60	2473.766160586148
3	90	1083.0241505763443
4	120	473.6953341800446
5	150	206.97717835766926
6	180	90.35255704682459
7	210	39.41113533948778
8	240	17.18021332617983
9	270	7071.558374660902
10	300	4532.553141712768
11	330	1985.4814590965843
12	360	869.4330973648922
13	390	380.4912022399461
14	420	166.4041547577744
15	450	72.72483886496201
16	480	31.764319795703518
17	510	13.867566488484306
18	540	7538.141167817095
19	570	3639.259598162864
20	600	1594.1220486357126
21	630	698.0430366460824
22	660	305.4923891177921
23	690	133.6098661616317
24	720	58.397367947451535
25	750	25.509966066310792
26	780	11.139198490510683
27	810	6665.426697499026
28	840	2920.200064324338
29	870	1279.0018211131232
30	900	559.992538040477
31	930	245.06411578002795
32	960	107.18235279384444
33	990	46.850822161775845
34	1020	20.46985379004402
35	1050	6177.645363269136
36	1080	5348.8433101100345
37	1110	2343.1680778949967
38	1140	1026.1779714472596
39	1170	449.25141824414976
40	1200	196.5767646215039
41	1230	85.96839199687658
42	1260	37.57799605025217
43	1290	16.419463213578926
44	1320	7226.8805750721485
45	1350	4292.124865926047
46	1380	1880.041672942142
47	1410	823.2642561947428
48	1440	360.3834283083729
49	1470	157.68221966361062
50	1500	68.95805383215375
51	1530	30.14357567405401
52	1560	13.172462806404658
53	1590	7608.0218833578865
54	1620	3444.054501221699
55	1650	1508.4149526155472
56	1680	660.4619646801334
57	1710	289.089263813049
58	1740	126.4830507087182
59	1770	55.31497416170502
60	1800	24.182253199592243
61	1830	10.569013200126676
62	1860	6308.611701898248
63	1890	2763.471276352617
64	1920	1210.2384190027144
65	1950	529.8620428285374
66	1980	231.89786050799805
67	2010	101.44814962142821
68	2040	44.36119067906266
69	2070	19.391704371037232
70	2100	6592.497801291282
71	2130	5062.298120503845
72	2160	2217.2725473261835
73	2190	970.9273987623807
74	2220	425.0313767355617
75	2250	185.98967546590194
76	2280	81.35051064111059
77	2310	35.56714889867108
78	2340	15.545396223797969
79	2370	7352.229646876501
80	2400	4062.043367074134
81	2430	1778.985691700137
82	2460	778.9312595604474
83	2490	340.95092481621157
84	2520	149.18111782967443
85	2550	65.24602438568553
86	2580	28.525467501643405
87	2610	12.467921354547604
88	2640	7440.549498487549
89	2670	3259.3037656400484
90	2700	1427.296132356129
91	2730	624.8919881056258
92	2760	273.50143226723213
93	2790	119.6611059835118
94	2820	52.335418162667125
95	2850	22.8826162815146
96	2880	10.00277640732016
97	2910	5970.76001799933
98	2940	2615.1509381816145
99	2970	1145.1310691007643
100	3000	501.3287356363057
101	3030	219.41644434126673
102	3060	96.00000262746521
103	3090	41.98878964860804
104	3120	18.36056376568536
105	3150	6867.268198374457
106	3180	4791.0868112921025
107	3210	2098.267855389835
108	3240	918.752976233906
109	3270	402.1980635296288
110	3300	176.0198167640005
111	3330	77.01098910310296
112	3360	33.6839922066075
113	3390	14.730006733842323
114	3420	7454.196328305787
115	3450	3844.3307838988917
116	3480	1683.4978523988825
117	3510	737.0901764553589
118	3540	322.65203543081986
119	3570	141.19775643586954
120	3600	61.773569818300615
121	3630	27.01968933997992
122	3660	11.816262640270926
123	3690	7042.267878870732
124	3720	3084.5511857307515
125	3750	1350.6831530426446
126	3780	591.3456227461234
127	3810	258.844879817186
128	3840	113.27373569996105
129	3870	49.55797192969696
130	3900	21.677460341723332
131	3930	9.48066859537775
132	3960	5651.012140188376
133	3990	2474.874928168176
134	4020	1083.6516178136521
135	4050	474.41267010523507
136	4080	207.65393732971964
137	4110	90.870199666353
138	4140	39.75636189777953
139	4170	17.390656403424394
140	4200	7069.859722803098
141	4230	4531.547160189069
142	4260	1984.4207099673054
143	4290	868.8466875760115
144	4320	380.34469620352144
145	4350	166.46349838001694
146	4380	72.83824156549093
147	4410	31.86482736233519
148	4440	13.937922710251229
149	4470	7538.937527507713
150	4500	3633.9922837740464
151	4530	1591.2650300641621
152	4560	696.6839905265225
153	4590	304.97306739197626
154	4620	133.47573292899355
155	4650	58.406180671616305
156	4680	25.553110848264186
157	4710	11.178322241749173
158	4740	6657.405195234274
159	4770	2915.752118435968
160	4800	1276.6924843294905
161	4830	558.9375055903041
162	4860	244.66393800323237
163	4890	107.07521133934992
164	4920	46.851739856133015
165	4950	20.497109286546525
166	4980	6183.040166663445
167	5010	5342.059098676851
168	5040	2339.3963609721145
169	5070	1024.271682608425
170	5100	448.4042481143038
171	5130	196.27093961324147
172	5160	85.89451971425012
173	5190	37.58412807722299
174	5220	16.443162395310328
175	5250	7228.308477071762
