	time	apoptotic	necrotic	alive
130	3900	17	1699	126
131	3930	17	1699	135
132	3960	19	1699	136
133	3990	16	1714	128
134	4020	15	1722	124
135	4050	13	1734	118
136	4080	16	1740	115
137	4110	15	1744	115
138	4140	15	1745	125
139	4170	16	1745	130
140	4200	16	1745	131
141	4230	14	1755	127
142	4260	15	1765	119
143	4290	15	1783	102
144	4320	12	1789	99
145	4350	10	1792	96
146	4380	9	1792	102
147	4410	9	1792	109
148	4440	9	1792	112
149	4470	7	1792	118
150	4500	8	1795	118
151	4530	9	1804	112
152	4560	10	1811	107
153	4590	7	1817	102
154	4620	8	1819	104
155	4650	11	1819	107
156	4680	11	1819	110
157	4710	11	1819	114
158	4740	12	1823	116
159	4770	13	1830	115
160	4800	11	1841	109
161	4830	12	1854	97
162	4860	12	1859	101
163	4890	12	1859	109
164	4920	12	1860	111
165	4950	12	1860	115
166	4980	13	1860	120
167	5010	13	1860	125
168	5040	13	1870	115
169	5070	14	1875	111
170	5100	15	1881	110
171	5130	15	1883	110
172	5160	13	1885	111
173	5190	12	1885	115
174	5220	12	1885	118
175	5250	11	1885	119
176	5280	11	1890	116
177	5310	11	1899	111
178	5340	12	1909	104
179	5370	12	1920	94
180	5400	13	1922	94
181	5430	13	1923	96
182	5460	13	1924	97
183	5490	12	1924	102
184	5520	12	1925	103
185	5550	10	1933	98
186	5580	9	1944	93
187	5610	10	1957	78
188	5640	11	1962	73
189	5670	10	1962	75
190	5700	10	1962	78
191	5730	11	1962	78
192	5760	11	1962	80
193	5790	12	1964	82
194	5820	11	1974	78
195	5850	10	1979	75
196	5880	9	1993	62
197	5910	9	1995	60
198	5940	10	1996	63
199	5970	10	1996	67
200	6000	10	1996	69
201	6030	10	1997	72
202	6060	10	2002	69
203	6090	12	2006	67
204	6120	10	2015	61
205	6150	10	2018	60
206	6180	13	2021	57
207	6210	13	2021	57
208	6240	13	2021	61
209	6270	12	2021	66
210	6300	11	2021	70
211	6330	11	2027	67
212	6360	12	2035	58
213	6390	12	2039	56
214	6420	11	2042	54
215	6450	10	2044	56
216	6480	10	2044	59
217	6510	10	2044	63
218	6540	10	2044	67
219	6570	10	2044	70
220	6600	9	2049	71
221	6630	9	2056	63
222	6660	8	2061	59
223	6690	5	2065	59
224	6720	5	2065	63
225	6750	5	2065	68
226	6780	5	2065	70
227	6810	6	2065	73
228	6840	6	2066	76
229	6870	6	2074	70
230	6900	6	2079	66
231	6930	6	2083	65
232	6960	7	2085	65
233	6990	7	2086	64
234	7020	7	2086	64
235	7050	7	2086	65
236	7080	8	2087	66
237	7110	7	2090	64
238	7140	5	2096	62
239	7170	5	2103	55
240	7200	6	2104	56
241	7230	6	2104	56
242	7260	6	2104	58
243	7290	6	2104	58
244	7320	5	2104	61
245	7350	6	2104	61
246	7380	5	2110	55
247	7410	6	2111	56
248	7440	7	2113	54
249	7470	8	2119	49
250	7500	8	2121	47
251	7530	8	2121	49
252	7560	8	2121	51
253	7590	7	2121	52
254	7620	7	2122	53
255	7650	7	2126	52
256	7680	7	2130	50
257	7710	6	2135	46
258	7740	5	2137	46
259	7770	5	2139	47
260	7800	5	2140	48
261	7830	6	2140	53
262	7860	5	2140	53
263	7890	6	2143	49
264	7920	5	2147	46
265	7950	5	2152	41
266	7980	4	2153	41
