	time	alive	apoptotic	necrotic
164	4920	75	5	1843
165	4950	77	5	1844
166	4980	74	4	1848
167	5010	73	5	1852
168	5040	68	6	1859
169	5070	68	6	1862
170	5100	65	8	1865
171	5130	66	8	1865
172	5160	66	8	1865
173	5190	67	8	1865
174	5220	72	8	1865
175	5250	63	8	1876
176	5280	56	8	1886
177	5310	54	9	1887
178	5340	51	9	1891
179	5370	53	9	1891
180	5400	56	10	1891
181	5430	58	10	1891
182	5460	62	9	1891
183	5490	61	9	1893
184	5520	55	9	1900
185	5550	49	9	1906
186	5580	48	10	1909
187	5610	45	8	1915
188	5640	45	8	1916
189	5670	46	8	1916
190	5700	48	8	1916
191	5730	49	8	1916
192	5760	49	8	1918
193	5790	45	8	1924
194	5820	37	9	1931
195	5850	34	9	1933
196	5880	35	7	1933
197	5910	36	6	1933
198	5940	39	7	1933
199	5970	40	7	1933
200	6000	40	7	1933
201	6030	38	6	1935
202	6060	38	5	1937
203	6090	36	5	1940
204	6120	39	5	1940
205	6150	39	5	1941
206	6180	40	5	1941
207	6210	42	5	1941
208	6240	42	5	1941
209	6270	43	5	1942
210	6300	38	5	1948
211	6330	38	3	1950
212	6360	38	2	1951
213	6390	38	4	1951
214	6420	40	4	1951
215	6450	42	3	1951
216	6480	42	3	1951
217	6510	41	4	1951
218	6540	43	4	1954
219	6570	38	6	1958
220	6600	31	7	1964
221	6630	28	6	1967
222	6660	28	6	1967
223	6690	27	8	1967
224	6720	29	8	1967
225	6750	29	8	1967
226	6780	29	8	1968
227	6810	28	8	1971
228	6840	23	8	1977
229	6870	23	8	1977
230	6900	25	6	1977
231	6930	26	6	1977
232	6960	27	6	1977
233	6990	27	6	1977
234	7020	27	5	1977
235	7050	24	5	1980
236	7080	21	5	1983
237	7110	20	2	1985
238	7140	18	2	1987
239	7170	17	2	1988
240	7200	17	1	1988
241	7230	19	0	1988
242	7260	20	0	1988
243	7290	20	0	1988
244	7320	20	0	1989
245	7350	22	1	1990
246	7380	20	1	1992
247	7410	19	1	1994
248	7440	19	2	1994
249	7470	19	2	1994
250	7500	19	2	1994
251	7530	21	2	1994
252	7560	20	2	1996
253	7590	14	3	2002
254	7620	14	3	2003
255	7650	15	3	2003
256	7680	14	3	2004
257	7710	14	3	2004
258	7740	14	3	2004
259	7770	14	3	2004
260	7800	14	3	2004
261	7830	13	3	2005
262	7860	10	3	2007
263	7890	9	3	2009
264	7920	9	3	2009
265	7950	8	4	2009
266	7980	8	3	2009
