	time	alive	necrotic	apoptotic
108	3240	225	1684	21
109	3270	222	1697	18
110	3300	200	1721	19
111	3330	177	1746	21
112	3360	166	1757	25
113	3390	165	1760	22
114	3420	169	1764	23
115	3450	177	1765	20
116	3480	187	1765	19
117	3510	194	1765	18
118	3540	193	1772	18
119	3570	175	1792	18
120	3600	161	1814	20
121	3630	162	1823	20
122	3660	163	1827	21
123	3690	169	1827	21
124	3720	175	1827	19
125	3750	180	1827	20
126	3780	185	1827	20
127	3810	185	1831	19
128	3840	169	1853	15
129	3870	157	1872	13
130	3900	152	1882	11
131	3930	149	1889	10
132	3960	154	1891	10
133	3990	160	1891	10
134	4020	170	1891	10
135	4050	173	1891	9
136	4080	170	1901	11
137	4110	153	1919	11
138	4140	146	1932	11
139	4170	144	1936	12
140	4200	147	1937	14
141	4230	154	1937	15
142	4260	162	1937	14
143	4290	171	1937	14
144	4320	176	1937	13
145	4350	168	1951	13
146	4380	146	1975	15
147	4410	140	1988	17
148	4440	132	2001	19
149	4470	123	2011	21
150	4500	132	2011	21
151	4530	134	2011	21
152	4560	136	2011	21
153	4590	143	2011	20
154	4620	133	2022	19
155	4650	127	2038	21
156	4680	119	2053	19
157	4710	112	2061	19
158	4740	113	2063	18
159	4770	119	2063	18
160	4800	123	2063	19
161	4830	128	2063	19
162	4860	129	2064	19
163	4890	122	2075	16
164	4920	110	2088	15
165	4950	105	2100	14
166	4980	102	2107	14
167	5010	108	2108	13
168	5040	114	2109	13
169	5070	121	2109	13
170	5100	125	2109	13
171	5130	126	2111	12
172	5160	118	2125	10
173	5190	103	2139	9
174	5220	98	2147	7
175	5250	101	2150	7
176	5280	101	2152	9
177	5310	105	2152	10
178	5340	111	2152	9
179	5370	120	2152	10
180	5400	123	2153	9
181	5430	116	2165	9
182	5460	102	2180	9
183	5490	97	2187	8
184	5520	90	2195	9
185	5550	86	2199	11
186	5580	88	2199	11
187	5610	91	2199	11
188	5640	94	2199	11
189	5670	95	2199	12
190	5700	86	2209	12
191	5730	80	2218	11
192	5760	73	2227	12
193	5790	74	2230	11
194	5820	74	2231	11
195	5850	76	2231	11
196	5880	82	2231	10
197	5910	86	2231	10
198	5940	89	2232	10
199	5970	82	2241	11
200	6000	75	2251	9
201	6030	70	2258	9
202	6060	68	2261	7
203	6090	66	2263	7
204	6120	70	2263	7
205	6150	70	2263	7
206	6180	78	2263	7
207	6210	76	2264	6
208	6240	73	2271	7
209	6270	70	2276	7
210	6300	65	2281	7
211	6330	64	2286	7
212	6360	63	2287	8
213	6390	65	2287	9
214	6420	66	2287	9
215	6450	69	2287	9
216	6480	68	2289	8
217	6510	62	2296	8
218	6540	58	2304	8
219	6570	57	2307	8
220	6600	56	2309	8
221	6630	57	2309	9
222	6660	59	2309	9
223	6690	60	2309	9
224	6720	61	2309	8
225	6750	64	2310	8
226	6780	61	2316	7
227	6810	57	2322	6
228	6840	55	2325	6
229	6870	56	2327	5
230	6900	54	2330	4
231	6930	56	2330	4
232	6960	56	2330	4
233	6990	58	2330	4
234	7020	59	2331	4
235	7050	57	2338	3
236	7080	58	2340	3
237	7110	54	2344	5
238	7140	57	2345	4
239	7170	57	2345	4
240	7200	61	2345	4
241	7230	63	2345	5
242	7260	68	2345	5
243	7290	68	2348	5
244	7320	58	2357	6
245	7350	50	2368	4
246	7380	47	2374	5
247	7410	44	2379	5
248	7440	45	2379	5
249	7470	45	2379	5
250	7500	47	2379	5
251	7530	51	2379	5
252	7560	52	2380	5
253	7590	49	2382	6
254	7620	49	2382	5
255	7650	48	2384	4
256	7680	49	2384	4
257	7710	52	2384	4
258	7740	52	2384	5
259	7770	57	2384	5
260	7800	59	2384	5
261	7830	61	2385	4
262	7860	58	2391	4
263	7890	55	2395	3
264	7920	55	2396	3
265	7950	55	2397	4
266	7980	53	2398	5
