	time	apoptotic	necrotic	alive
155	4650	14	1811	89
156	4680	13	1811	91
157	4710	13	1811	95
158	4740	12	1813	96
159	4770	11	1823	88
160	4800	11	1831	83
161	4830	12	1839	77
162	4860	12	1841	75
163	4890	11	1844	74
164	4920	10	1845	75
165	4950	10	1845	78
166	4980	9	1845	82
167	5010	8	1850	78
168	5040	6	1857	73
169	5070	5	1867	64
170	5100	4	1871	61
171	5130	3	1876	59
172	5160	3	1877	58
173	5190	3	1877	60
174	5220	3	1877	64
175	5250	4	1877	68
176	5280	5	1881	66
177	5310	6	1885	64
178	5340	4	1889	60
179	5370	3	1894	60
180	5400	3	1896	59
181	5430	3	1896	59
182	5460	3	1896	62
183	5490	4	1896	61
184	5520	4	1896	63
185	5550	4	1900	61
186	5580	6	1907	56
187	5610	6	1910	54
188	5640	6	1912	53
189	5670	8	1915	48
190	5700	8	1915	50
191	5730	8	1915	51
192	5760	8	1915	52
193	5790	6	1916	53
194	5820	7	1923	52
195	5850	6	1926	50
196	5880	7	1931	47
197	5910	7	1933	46
198	5940	7	1933	47
199	5970	7	1933	47
200	6000	7	1933	47
201	6030	6	1933	47
202	6060	6	1934	47
203	6090	5	1935	47
204	6120	4	1939	43
205	6150	6	1941	39
206	6180	4	1943	37
207	6210	4	1945	35
208	6240	4	1945	38
209	6270	4	1945	38
210	6300	4	1946	39
211	6330	6	1950	35
212	6360	7	1957	27
213	6390	6	1961	23
214	6420	6	1961	23
215	6450	6	1961	23
216	6480	6	1961	23
217	6510	6	1961	23
218	6540	6	1961	25
219	6570	6	1962	25
220	6600	6	1964	24
221	6630	7	1966	23
222	6660	5	1969	20
223	6690	5	1969	20
224	6720	6	1969	19
225	6750	6	1969	21
226	6780	6	1969	21
227	6810	6	1969	22
228	6840	5	1969	22
229	6870	3	1974	17
230	6900	2	1978	15
231	6930	2	1981	12
232	6960	2	1981	12
233	6990	2	1981	12
234	7020	2	1981	12
235	7050	2	1981	12
236	7080	2	1981	13
237	7110	2	1981	13
238	7140	2	1982	12
239	7170	1	1983	11
240	7200	1	1984	11
241	7230	0	1984	11
242	7260	0	1984	13
243	7290	0	1984	13
244	7320	0	1984	13
245	7350	0	1984	13
246	7380	0	1984	13
247	7410	1	1985	14
248	7440	1	1987	12
249	7470	1	1987	12
250	7500	1	1987	12
251	7530	1	1987	14
252	7560	1	1987	14
253	7590	1	1987	14
254	7620	1	1988	15
255	7650	1	1990	14
256	7680	1	1991	13
257	7710	2	1993	10
258	7740	2	1994	9
259	7770	2	1995	9
260	7800	2	1995	10
261	7830	2	1995	10
262	7860	2	1995	10
263	7890	3	1996	8
264	7920	3	1997	7
265	7950	3	1997	7
266	7980	4	1997	6
