	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.021143591989655285	0.022363190461843815	0.021953445527570562	0.021143591989655285	0.022363190461843815	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.012509024803084	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5140597539543058	0.0	0.0	1.0	0.0	0.0
1	30	2406.917741534117	0.0	5.0	14.0	40.777242758474394	521.2637804274235	1885.6539611066967	0.7492759793567092	0.0	0.016130877042485847	0.016280926931728373	0.020635231603838795	0.016130877042485847	0.016280926931728373	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.69805040021332	0.15000000000000324	0.2900000000000032	0.7000000000000123	0.5	1.0	0.0	0.5872881355932204	0.5152542372881356	0.04576271186440678	0.0	0.31790426196820215	0.44519326275219495	0.23690247527960187
2	60	2325.054012992402	0.0	5.0	14.0	66.54646031699248	503.93691506752907	1821.1170979248757	0.7476251580143164	0.0	0.027060969982052978	0.011365479781408106	0.023700792848462746	0.027060969982052978	0.011365479781408106	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	64.07660144838715	0.15000000000000327	0.29000000000000326	0.7000000000000124	0.5	1.0	0.0	0.46153846153846156	0.5114116652578191	0.24683009298393913	0.0	0.024812418212187447	0.6990162169609357	0.276171364826875
3	90	2264.9723229953947	0.0	5.0	14.0	91.86265711699156	491.56234560804415	1773.4099773873497	0.7451931103731059	0.0	0.019414451688294827	0.014157662634238836	0.02277140133858319	0.019414451688294827	0.014157662634238836	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.87236753407105	0.15000000000000302	0.2900000000000016	0.7000000000000092	0.5	1.0	0.0	0.5292479108635098	0.46518105849582175	0.3500464252553389	0.0	0.322546651398561	0.44649804506430224	0.23095530353713656
4	120	2227.391372594286	0.0	5.0	14.0	115.46884696790941	484.0508679364191	1743.3405046578662	0.7432317877361752	0.0	0.010306586522748878	0.010023720924528365	0.025011486905501246	0.010306586522748878	0.010023720924528365	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	124.00607802251915	0.1500000000000026	0.2899999999999987	0.7000000000000036	0.5	1.0	0.0	0.6759358288770053	0.39144385026737966	0.4021390374331551	0.0	0.29833248140841034	0.4942604397792926	0.20740707881229736
5	150	2189.989385402644	0.0	5.0	14.0	138.0997983353525	476.5899434477946	1713.3994419548476	0.7415857715941507	0.0	0.0014337106283790813	0.01082006617072636	0.028848549620363838	0.0014337106283790813	0.01082006617072636	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.9048990331324	0.15000000000000221	0.2899999999999978	0.6999999999999982	0.5	1.0	0.0	0.0	0.32929782082324455	0.4225181598062954	0.0	0.4925230650976321	0.35665942212682844	0.15081751277554026
6	180	2165.3953025363107	0.0	5.0	14.0	159.68265577187364	472.0285783377053	1693.3667241986052	0.7398968734592871	0.0	0.0012670504111991464	0.015072231724237403	0.03428659349811792	0.0012670504111991464	0.015072231724237403	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.52962805397596	0.15000000000000177	0.28999999999999854	0.6999999999999921	0.5	1.0	0.0	0.0	0.25	0.2336065573770492	0.0	0.6871909587709009	0.21934601530334993	0.09346302592574804
7	210	2127.670356401217	0.0	5.0	14.0	179.38083255512564	464.5090605955983	1663.161295805624	0.7384409903229464	0.0	0.0038986589375841975	0.01347502789809048	0.037661893916169656	0.0038986589375841975	0.01347502789809048	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.74735761284245	0.15000000000000174	0.2899999999999986	0.699999999999992	0.5	1.0	0.0	0.0	0.22589531680440772	0.07162534435261708	0.0	0.8350411378260088	0.115467309223759	0.04949155295023191
8	240	2090.4254139705477	0.0	5.0	14.0	196.13081025174395	457.06950146153616	1633.355912509014	0.7371266182367395	0.0	0.002402790483629754	0.01777899064706499	0.03368720443198565	0.002402790483629754	0.01777899064706499	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.76265105038266	0.1500000000000018	0.2899999999999985	0.6999999999999923	0.5	1.0	0.0	0.0	0.21360544217687075	0.010884353741496598	0.0	0.9215982908146042	0.054819196306714245	0.02358251287868067
9	270	2070.1449297880154	0.0	5.0	14.0	214.65700203584868	453.2869064351209	1616.8580233528937	0.7362549949676244	0.0	0.002362519497798649	0.015274019412874228	0.031340186260946014	0.002362519497798649	0.015274019412874228	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.945213439187	0.1500000000000019	0.2899999999999983	0.6999999999999936	0.5	1.0	0.0	0.0	0.21087533156498675	0.002652519893899204	0.0	0.7545576062968024	0.20078677546612345	0.04465561823707413
