	time	necrotic	alive	apoptotic
127	3810	1647	162	13
128	3840	1664	150	14
129	3870	1689	127	17
130	3900	1694	124	19
131	3930	1697	124	21
132	3960	1698	126	21
133	3990	1698	132	21
134	4020	1698	135	20
135	4050	1698	143	20
136	4080	1708	134	20
137	4110	1718	126	17
138	4140	1729	122	19
139	4170	1738	120	19
140	4200	1741	122	20
141	4230	1741	125	20
142	4260	1743	128	18
143	4290	1743	130	18
144	4320	1744	132	18
145	4350	1750	131	18
146	4380	1765	120	17
147	4410	1784	105	15
148	4440	1792	99	13
149	4470	1795	98	14
150	4500	1795	99	14
151	4530	1795	102	14
152	4560	1795	103	15
153	4590	1795	109	14
154	4620	1808	99	14
155	4650	1826	85	15
156	4680	1830	84	15
157	4710	1834	82	15
158	4740	1836	85	15
159	4770	1836	87	15
160	4800	1836	91	15
161	4830	1836	92	15
162	4860	1838	94	15
163	4890	1846	86	12
164	4920	1855	78	10
165	4950	1861	72	11
166	4980	1866	68	12
167	5010	1867	70	12
168	5040	1867	71	12
169	5070	1867	71	12
170	5100	1867	74	12
171	5130	1869	73	13
172	5160	1875	70	10
173	5190	1881	69	8
174	5220	1886	65	7
175	5250	1889	69	6
176	5280	1889	71	6
177	5310	1890	71	8
178	5340	1890	75	8
179	5370	1890	79	9
180	5400	1891	78	8
181	5430	1904	69	8
182	5460	1916	57	7
183	5490	1919	54	8
184	5520	1921	52	7
185	5550	1922	52	9
186	5580	1922	53	8
187	5610	1922	54	8
188	5640	1922	58	7
189	5670	1923	58	7
190	5700	1929	51	8
191	5730	1933	51	8
192	5760	1936	50	8
193	5790	1937	51	8
194	5820	1937	51	7
195	5850	1937	51	7
196	5880	1937	56	6
197	5910	1937	60	6
198	5940	1937	60	7
199	5970	1942	57	7
200	6000	1945	56	8
201	6030	1953	49	7
202	6060	1957	45	7
203	6090	1958	45	7
204	6120	1958	47	7
205	6150	1958	50	7
206	6180	1958	50	7
207	6210	1958	52	7
208	6240	1960	51	7
209	6270	1963	50	7
210	6300	1968	44	8
211	6330	1968	47	7
212	6360	1968	48	7
213	6390	1968	50	7
214	6420	1968	51	7
215	6450	1968	52	6
216	6480	1969	53	6
217	6510	1974	49	5
218	6540	1977	50	4
219	6570	1980	46	4
220	6600	1981	46	4
221	6630	1983	45	4
222	6660	1983	47	4
223	6690	1983	49	4
224	6720	1983	51	4
225	6750	1984	52	4
226	6780	1993	44	3
227	6810	2000	36	5
228	6840	2003	35	5
229	6870	2005	37	5
230	6900	2005	38	5
231	6930	2005	42	5
232	6960	2006	43	5
233	6990	2006	45	5
234	7020	2006	47	5
235	7050	2010	43	6
236	7080	2014	38	6
237	7110	2017	35	6
238	7140	2017	35	7
239	7170	2017	36	7
240	7200	2017	36	7
241	7230	2017	37	7
242	7260	2017	38	7
243	7290	2017	40	7
244	7320	2018	40	5
245	7350	2022	34	6
246	7380	2024	34	6
247	7410	2027	30	7
248	7440	2028	29	8
249	7470	2028	29	8
250	7500	2028	32	8
251	7530	2028	34	8
252	7560	2028	34	7
253	7590	2030	32	7
254	7620	2037	27	5
255	7650	2041	23	5
256	7680	2042	22	4
257	7710	2042	23	4
258	7740	2042	23	5
259	7770	2042	23	6
260	7800	2042	24	6
261	7830	2044	27	6
262	7860	2047	27	4
263	7890	2051	24	4
264	7920	2052	23	4
265	7950	2052	22	4
266	7980	2052	22	4
