	time	alive	necrotic	apoptotic
155	4650	49	1815	6
156	4680	50	1815	6
157	4710	50	1815	6
158	4740	49	1816	6
159	4770	48	1817	6
160	4800	43	1821	6
161	4830	41	1823	5
162	4860	39	1826	5
163	4890	36	1831	7
164	4920	37	1831	7
165	4950	37	1831	8
166	4980	37	1831	8
167	5010	38	1832	8
168	5040	33	1838	6
169	5070	33	1838	6
170	5100	33	1840	7
171	5130	32	1843	7
172	5160	34	1843	6
173	5190	35	1843	6
174	5220	37	1844	6
175	5250	38	1844	6
176	5280	37	1847	6
177	5310	30	1855	5
178	5340	31	1856	4
179	5370	30	1858	4
180	5400	30	1858	3
181	5430	31	1858	2
182	5460	31	1858	1
183	5490	32	1858	1
184	5520	32	1858	1
185	5550	29	1861	1
186	5580	30	1862	1
187	5610	31	1865	0
188	5640	34	1865	0
189	5670	35	1865	0
190	5700	36	1865	0
191	5730	36	1865	0
192	5760	37	1865	0
193	5790	37	1867	0
194	5820	39	1869	0
195	5850	35	1874	0
196	5880	34	1875	1
197	5910	33	1877	1
198	5940	32	1877	2
199	5970	33	1877	2
200	6000	34	1877	2
201	6030	33	1877	3
202	6060	35	1878	3
203	6090	30	1883	3
204	6120	29	1884	3
205	6150	26	1887	4
206	6180	25	1888	4
207	6210	26	1888	4
208	6240	27	1888	4
209	6270	28	1888	4
210	6300	28	1889	4
211	6330	28	1890	4
212	6360	26	1892	4
213	6390	28	1893	5
214	6420	27	1894	4
215	6450	27	1894	3
216	6480	30	1894	3
217	6510	31	1894	3
218	6540	36	1894	2
219	6570	35	1895	2
220	6600	29	1900	3
221	6630	24	1904	5
222	6660	24	1905	4
223	6690	24	1908	4
224	6720	27	1908	4
225	6750	28	1908	5
226	6780	30	1908	5
227	6810	32	1908	5
228	6840	31	1909	5
229	6870	27	1913	6
230	6900	25	1914	6
231	6930	27	1916	6
232	6960	25	1918	6
233	6990	27	1918	6
234	7020	27	1918	6
235	7050	30	1918	6
236	7080	30	1918	6
237	7110	29	1919	6
238	7140	25	1923	4
239	7170	21	1927	4
240	7200	23	1927	4
241	7230	23	1927	4
242	7260	23	1927	5
243	7290	23	1927	5
244	7320	23	1927	5
245	7350	23	1929	5
246	7380	20	1932	4
247	7410	18	1934	3
248	7440	16	1936	3
249	7470	16	1936	3
250	7500	14	1937	4
251	7530	14	1937	4
252	7560	15	1937	4
253	7590	15	1937	4
254	7620	17	1937	4
255	7650	17	1938	3
256	7680	16	1940	3
257	7710	15	1941	3
258	7740	15	1941	3
259	7770	15	1941	1
260	7800	16	1941	1
261	7830	17	1941	1
262	7860	17	1941	1
263	7890	17	1942	1
264	7920	13	1946	1
265	7950	13	1946	1
266	7980	12	1947	1
