	time	alive	apoptotic	necrotic
140	4200	154	14	1846
141	4230	153	13	1850
142	4260	136	12	1869
143	4290	124	13	1884
144	4320	117	13	1893
145	4350	117	10	1898
146	4380	120	8	1900
147	4410	124	9	1900
148	4440	124	10	1900
149	4470	126	10	1901
150	4500	115	10	1912
151	4530	104	9	1926
152	4560	97	9	1935
153	4590	94	8	1941
154	4620	96	8	1945
155	4650	99	7	1945
156	4680	105	7	1945
157	4710	107	7	1945
158	4740	108	7	1947
159	4770	101	9	1955
160	4800	91	10	1966
161	4830	90	11	1970
162	4860	84	13	1978
163	4890	87	13	1979
164	4920	89	14	1979
165	4950	89	12	1980
166	4980	91	12	1980
167	5010	94	11	1985
168	5040	84	12	1996
169	5070	78	13	2001
170	5100	73	13	2009
171	5130	68	13	2014
172	5160	68	14	2015
173	5190	71	14	2015
174	5220	71	15	2015
175	5250	73	15	2015
176	5280	74	15	2017
177	5310	66	16	2022
178	5340	61	13	2029
179	5370	61	12	2031
180	5400	57	12	2035
181	5430	58	11	2035
182	5460	57	12	2035
183	5490	58	12	2035
184	5520	61	12	2035
185	5550	58	11	2038
186	5580	54	8	2044
187	5610	52	9	2048
188	5640	52	9	2053
189	5670	49	10	2055
190	5700	48	11	2055
191	5730	50	10	2055
192	5760	50	10	2055
193	5790	52	9	2055
194	5820	50	7	2059
195	5850	46	6	2065
196	5880	45	7	2067
197	5910	44	7	2069
198	5940	43	7	2070
199	5970	45	6	2070
200	6000	46	6	2070
201	6030	47	6	2070
202	6060	47	6	2072
203	6090	42	7	2078
204	6120	41	7	2079
205	6150	41	7	2081
206	6180	44	6	2081
207	6210	45	5	2081
208	6240	47	5	2081
209	6270	51	5	2081
210	6300	59	5	2081
211	6330	53	7	2087
212	6360	49	9	2091
213	6390	50	9	2093
214	6420	49	8	2094
215	6450	49	8	2095
216	6480	50	8	2095
217	6510	51	8	2095
218	6540	52	8	2095
219	6570	54	8	2095
220	6600	51	7	2099
221	6630	44	6	2106
222	6660	37	7	2112
223	6690	34	8	2115
224	6720	34	7	2116
225	6750	35	7	2116
226	6780	36	7	2116
227	6810	38	7	2116
228	6840	35	7	2119
229	6870	34	5	2121
230	6900	30	4	2125
231	6930	29	4	2127
232	6960	30	3	2128
233	6990	31	3	2129
234	7020	31	3	2129
235	7050	32	4	2129
236	7080	33	4	2130
237	7110	30	4	2133
238	7140	25	5	2138
239	7170	24	4	2139
240	7200	23	4	2139
241	7230	23	4	2139
242	7260	25	4	2139
243	7290	25	4	2139
244	7320	25	4	2139
245	7350	24	4	2140
246	7380	23	3	2141
247	7410	21	3	2145
248	7440	18	3	2148
249	7470	16	4	2149
250	7500	16	4	2150
251	7530	16	4	2150
252	7560	16	3	2150
253	7590	17	3	2150
254	7620	18	3	2150
255	7650	17	2	2151
256	7680	17	2	2151
257	7710	17	2	2152
258	7740	16	1	2153
259	7770	15	1	2154
260	7800	17	1	2154
261	7830	17	1	2154
262	7860	18	1	2154
263	7890	16	1	2157
264	7920	13	1	2160
265	7950	10	1	2163
266	7980	10	0	2163
