	time	apoptotic	necrotic	alive
141	4230	14	1809	127
142	4260	15	1821	117
143	4290	13	1832	106
144	4320	12	1839	100
145	4350	11	1844	95
146	4380	12	1844	97
147	4410	14	1844	98
148	4440	14	1844	100
149	4470	15	1844	104
150	4500	14	1850	101
151	4530	14	1858	101
152	4560	14	1863	95
153	4590	13	1867	92
154	4620	13	1871	94
155	4650	14	1871	95
156	4680	14	1872	95
157	4710	14	1872	98
158	4740	14	1873	105
159	4770	12	1876	104
160	4800	12	1882	99
161	4830	12	1889	96
162	4860	11	1894	96
163	4890	12	1896	97
164	4920	9	1896	98
165	4950	9	1896	102
166	4980	8	1896	108
167	5010	9	1899	105
168	5040	9	1912	93
169	5070	9	1919	90
170	5100	8	1924	87
171	5130	7	1929	85
172	5160	6	1930	86
173	5190	7	1930	89
174	5220	7	1930	90
175	5250	7	1931	91
176	5280	6	1934	93
177	5310	5	1943	88
178	5340	5	1949	86
179	5370	6	1957	78
180	5400	7	1959	75
181	5430	7	1960	76
182	5460	7	1960	76
183	5490	7	1960	81
184	5520	7	1961	87
185	5550	6	1970	86
186	5580	6	1979	80
187	5610	5	1987	79
188	5640	7	1991	75
189	5670	8	1992	78
190	5700	7	1992	83
191	5730	7	1992	86
192	5760	7	1992	93
193	5790	8	1993	94
194	5820	9	2008	82
195	5850	9	2017	75
196	5880	9	2025	67
197	5910	6	2028	67
198	5940	6	2029	70
199	5970	8	2029	71
200	6000	8	2029	73
201	6030	8	2029	74
202	6060	8	2032	73
203	6090	8	2042	66
204	6120	8	2046	64
205	6150	7	2050	60
206	6180	6	2053	58
207	6210	6	2053	63
208	6240	6	2053	65
209	6270	6	2053	67
210	6300	5	2054	67
211	6330	5	2058	62
212	6360	6	2062	61
213	6390	6	2067	58
214	6420	6	2070	57
215	6450	8	2070	58
216	6480	7	2070	60
217	6510	8	2070	61
218	6540	8	2070	62
219	6570	8	2071	64
220	6600	8	2076	61
221	6630	8	2082	59
222	6660	7	2086	57
223	6690	8	2087	59
224	6720	8	2087	62
225	6750	8	2087	64
226	6780	8	2087	67
227	6810	8	2087	67
228	6840	8	2092	61
229	6870	9	2099	54
230	6900	7	2103	50
231	6930	7	2107	47
232	6960	5	2110	45
233	6990	4	2110	47
234	7020	4	2110	50
235	7050	3	2110	51
236	7080	3	2110	51
237	7110	4	2114	47
238	7140	7	2116	44
239	7170	7	2123	40
240	7200	6	2126	38
241	7230	6	2129	35
242	7260	6	2129	35
243	7290	6	2129	38
244	7320	6	2129	39
245	7350	5	2130	39
246	7380	5	2131	39
247	7410	4	2134	38
248	7440	4	2135	39
249	7470	4	2135	39
250	7500	4	2136	41
251	7530	4	2136	42
252	7560	4	2136	45
253	7590	4	2136	49
254	7620	5	2139	46
255	7650	3	2143	44
256	7680	1	2146	41
257	7710	2	2148	39
258	7740	2	2149	39
259	7770	3	2150	38
260	7800	3	2150	41
261	7830	3	2150	43
262	7860	3	2150	44
263	7890	3	2153	41
264	7920	3	2157	37
265	7950	3	2162	34
266	7980	3	2164	32
