	time	alive	apoptotic	necrotic
214	6420	21	0	1972
215	6450	20	0	1973
216	6480	21	0	1973
217	6510	21	0	1973
218	6540	21	0	1973
219	6570	21	0	1974
220	6600	19	0	1977
221	6630	19	0	1978
222	6660	19	0	1979
223	6690	19	0	1979
224	6720	18	0	1980
225	6750	18	0	1980
226	6780	20	0	1980
227	6810	21	0	1980
228	6840	22	0	1980
229	6870	20	0	1982
230	6900	21	0	1982
231	6930	18	1	1984
232	6960	18	1	1984
233	6990	19	1	1984
234	7020	19	1	1984
235	7050	20	1	1984
236	7080	21	1	1984
237	7110	20	2	1984
238	7140	19	2	1985
239	7170	18	2	1986
240	7200	18	2	1987
241	7230	16	2	1989
242	7260	16	2	1989
243	7290	16	2	1989
244	7320	17	2	1989
245	7350	17	2	1990
246	7380	15	2	1992
247	7410	13	2	1994
248	7440	13	1	1994
249	7470	13	1	1994
250	7500	11	1	1996
251	7530	11	1	1996
252	7560	11	1	1996
253	7590	11	1	1996
254	7620	10	0	1997
255	7650	10	0	1997
256	7680	9	0	1998
257	7710	9	0	1998
258	7740	7	0	2001
259	7770	7	0	2001
260	7800	7	0	2001
261	7830	7	0	2001
262	7860	7	0	2001
263	7890	8	0	2001
264	7920	8	0	2001
265	7950	6	0	2003
266	7980	4	0	2005
