	time	alive	apoptotic	necrotic
140	4200	101	11	1857
141	4230	104	11	1859
142	4260	90	11	1875
143	4290	81	9	1887
144	4320	76	9	1894
145	4350	68	11	1901
146	4380	69	11	1901
147	4410	69	11	1901
148	4440	70	10	1901
149	4470	71	10	1901
150	4500	66	9	1909
151	4530	60	7	1913
152	4560	59	8	1915
153	4590	56	8	1918
154	4620	56	8	1920
155	4650	56	8	1922
156	4680	60	7	1922
157	4710	61	7	1922
158	4740	62	7	1922
159	4770	65	7	1923
160	4800	61	6	1927
161	4830	53	6	1935
162	4860	54	5	1940
163	4890	54	4	1940
164	4920	53	4	1942
165	4950	54	4	1942
166	4980	57	4	1942
167	5010	53	4	1947
168	5040	50	3	1951
169	5070	46	2	1955
170	5100	46	2	1959
171	5130	45	2	1962
172	5160	48	2	1962
173	5190	49	2	1962
174	5220	51	2	1962
175	5250	53	2	1962
176	5280	51	3	1964
177	5310	48	3	1967
178	5340	45	3	1972
179	5370	41	3	1976
180	5400	41	3	1977
181	5430	41	3	1979
182	5460	41	3	1979
183	5490	43	3	1979
184	5520	42	3	1981
185	5550	40	3	1986
186	5580	38	3	1990
187	5610	35	5	1991
188	5640	35	6	1991
189	5670	37	7	1991
190	5700	36	8	1991
191	5730	36	8	1991
192	5760	39	8	1991
193	5790	41	7	1991
194	5820	40	7	1993
195	5850	38	7	1994
196	5880	37	7	1997
197	5910	36	7	2000
198	5940	38	7	2000
199	5970	38	7	2000
200	6000	40	7	2000
201	6030	41	7	2000
202	6060	38	7	2003
203	6090	31	7	2010
204	6120	26	4	2015
205	6150	23	5	2016
206	6180	26	4	2017
207	6210	28	3	2017
208	6240	28	3	2017
209	6270	29	3	2017
210	6300	29	3	2018
211	6330	32	3	2018
212	6360	30	3	2019
213	6390	32	3	2019
214	6420	30	4	2020
215	6450	31	4	2020
216	6480	32	4	2020
217	6510	33	4	2020
218	6540	35	4	2020
219	6570	35	5	2020
220	6600	30	5	2025
221	6630	28	5	2027
222	6660	28	3	2029
223	6690	27	3	2031
224	6720	25	3	2033
225	6750	25	3	2033
226	6780	25	3	2033
227	6810	27	3	2033
228	6840	29	3	2033
229	6870	26	2	2037
230	6900	25	2	2038
231	6930	25	2	2040
232	6960	26	2	2041
233	6990	27	2	2041
234	7020	28	2	2041
235	7050	28	2	2041
236	7080	29	2	2041
237	7110	32	1	2041
238	7140	29	1	2044
239	7170	27	1	2047
240	7200	28	1	2048
241	7230	29	1	2048
242	7260	30	1	2048
243	7290	32	1	2048
244	7320	32	1	2048
245	7350	33	1	2050
246	7380	30	2	2053
247	7410	29	2	2055
248	7440	26	1	2060
249	7470	24	1	2062
250	7500	25	1	2062
251	7530	23	1	2064
252	7560	24	1	2064
253	7590	25	1	2064
254	7620	24	1	2065
255	7650	23	2	2066
256	7680	20	2	2070
257	7710	21	2	2071
258	7740	20	2	2072
259	7770	18	2	2074
260	7800	19	2	2074
261	7830	21	2	2074
262	7860	22	2	2074
263	7890	22	1	2074
264	7920	21	1	2076
265	7950	19	1	2078
266	7980	17	1	2080
