	time	apoptotic	necrotic	alive
190	5700	8	1923	37
191	5730	8	1923	38
192	5760	8	1923	38
193	5790	8	1923	41
194	5820	8	1925	42
195	5850	8	1928	40
196	5880	6	1930	39
197	5910	6	1930	40
198	5940	6	1930	41
199	5970	7	1930	41
200	6000	7	1930	43
201	6030	7	1930	44
202	6060	7	1932	42
203	6090	6	1935	40
204	6120	4	1943	35
205	6150	2	1944	36
206	6180	1	1944	38
207	6210	1	1944	40
208	6240	1	1944	40
209	6270	1	1944	43
210	6300	1	1944	47
211	6330	1	1949	44
212	6360	2	1951	45
213	6390	3	1955	42
214	6420	4	1958	40
215	6450	4	1958	41
216	6480	3	1958	42
217	6510	3	1958	44
218	6540	3	1958	46
219	6570	3	1960	46
220	6600	4	1963	44
221	6630	4	1971	36
222	6660	4	1974	34
223	6690	5	1975	35
224	6720	6	1975	35
225	6750	6	1975	36
226	6780	7	1975	36
227	6810	7	1975	37
228	6840	7	1978	36
229	6870	7	1982	31
230	6900	7	1985	30
231	6930	6	1988	28
232	6960	6	1988	28
233	6990	7	1989	26
234	7020	7	1989	26
235	7050	7	1989	27
236	7080	7	1989	28
237	7110	7	1990	27
238	7140	6	1991	26
239	7170	6	1995	22
240	7200	6	1999	20
241	7230	4	2001	18
242	7260	4	2001	18
243	7290	4	2001	18
244	7320	3	2001	18
245	7350	3	2001	18
246	7380	2	2002	17
247	7410	1	2002	19
248	7440	2	2006	16
249	7470	2	2007	15
250	7500	1	2007	16
251	7530	1	2007	16
252	7560	1	2007	16
253	7590	1	2007	16
254	7620	1	2007	18
255	7650	1	2009	16
256	7680	1	2011	15
257	7710	1	2012	14
258	7740	1	2013	13
259	7770	1	2013	16
260	7800	1	2013	16
261	7830	1	2013	16
262	7860	1	2013	16
263	7890	1	2014	15
264	7920	2	2015	15
265	7950	1	2016	14
266	7980	1	2016	14
