	time	apoptotic	necrotic	alive
177	5310	14	2144	92
178	5340	13	2151	89
179	5370	12	2155	88
180	5400	10	2160	87
181	5430	10	2161	91
182	5460	10	2161	95
183	5490	11	2161	98
184	5520	10	2163	98
185	5550	10	2168	97
186	5580	9	2182	85
187	5610	8	2190	81
188	5640	9	2198	79
189	5670	8	2198	83
190	5700	7	2198	84
191	5730	8	2198	86
192	5760	8	2198	91
193	5790	9	2200	95
194	5820	5	2209	88
195	5850	6	2213	87
196	5880	6	2218	83
197	5910	6	2221	82
198	5940	6	2224	83
199	5970	6	2224	85
200	6000	5	2224	89
201	6030	5	2224	91
202	6060	6	2230	88
203	6090	6	2237	82
204	6120	9	2244	74
205	6150	8	2247	75
206	6180	8	2249	75
207	6210	9	2249	75
208	6240	8	2250	78
209	6270	8	2250	80
210	6300	7	2250	85
211	6330	9	2255	80
212	6360	9	2265	70
213	6390	9	2277	58
214	6420	10	2281	54
215	6450	10	2282	56
216	6480	10	2284	57
217	6510	10	2284	59
218	6540	10	2284	62
219	6570	9	2284	67
220	6600	10	2298	55
221	6630	8	2303	50
222	6660	8	2310	48
223	6690	7	2311	51
224	6720	6	2311	51
225	6750	6	2312	51
226	6780	6	2312	52
227	6810	6	2312	54
228	6840	6	2315	52
229	6870	5	2323	46
230	6900	4	2326	44
231	6930	3	2330	43
232	6960	3	2331	43
233	6990	3	2331	43
234	7020	3	2331	45
235	7050	3	2331	48
236	7080	3	2331	48
237	7110	3	2335	45
238	7140	2	2338	45
239	7170	3	2340	43
240	7200	3	2341	42
241	7230	4	2344	38
242	7260	4	2344	38
243	7290	4	2344	38
244	7320	4	2344	38
245	7350	4	2344	40
246	7380	4	2347	39
247	7410	5	2349	37
248	7440	5	2351	35
249	7470	8	2353	31
250	7500	8	2355	30
251	7530	8	2356	29
252	7560	8	2356	30
253	7590	8	2356	35
254	7620	8	2356	37
255	7650	7	2361	34
256	7680	6	2367	30
257	7710	7	2370	27
258	7740	6	2372	26
259	7770	6	2372	29
260	7800	6	2372	29
261	7830	6	2372	29
262	7860	6	2372	31
263	7890	5	2377	27
264	7920	5	2378	25
265	7950	5	2380	23
266	7980	2	2384	20
