	time	apoptotic	alive	necrotic
157	4710	13	132	1918
158	4740	13	124	1929
159	4770	11	122	1934
160	4800	10	121	1940
161	4830	11	123	1942
162	4860	12	128	1943
163	4890	12	130	1943
164	4920	12	140	1943
165	4950	11	142	1944
166	4980	13	135	1955
167	5010	12	118	1976
168	5040	13	113	1984
169	5070	13	110	1990
170	5100	14	111	1992
171	5130	14	117	1992
172	5160	15	123	1992
173	5190	15	132	1992
174	5220	13	128	2002
175	5250	14	117	2017
176	5280	13	113	2025
177	5310	13	106	2034
178	5340	13	106	2036
179	5370	12	107	2036
180	5400	13	106	2036
181	5430	12	111	2036
182	5460	13	108	2038
183	5490	13	106	2045
184	5520	13	99	2055
185	5550	13	94	2063
186	5580	11	93	2066
187	5610	13	89	2068
188	5640	13	91	2068
189	5670	12	98	2068
190	5700	12	102	2068
191	5730	13	100	2071
192	5760	13	95	2080
193	5790	12	89	2088
194	5820	13	86	2096
195	5850	12	86	2099
196	5880	12	86	2102
197	5910	11	89	2102
198	5940	11	93	2102
199	5970	10	93	2103
200	6000	10	97	2105
201	6030	10	90	2112
202	6060	10	78	2124
203	6090	9	78	2127
204	6120	6	73	2133
205	6150	6	75	2134
206	6180	6	77	2134
207	6210	6	82	2134
208	6240	6	83	2135
209	6270	5	78	2143
210	6300	7	70	2154
211	6330	7	68	2157
212	6360	8	66	2160
213	6390	8	65	2162
214	6420	8	66	2162
215	6450	8	69	2162
216	6480	8	70	2164
217	6510	8	72	2167
218	6540	8	63	2178
219	6570	7	65	2180
220	6600	8	66	2181
221	6630	8	67	2183
222	6660	8	69	2185
223	6690	8	73	2185
224	6720	8	75	2185
225	6750	8	79	2185
226	6780	9	72	2195
227	6810	9	70	2200
228	6840	9	65	2204
229	6870	9	66	2206
230	6900	9	68	2206
231	6930	9	72	2206
232	6960	11	72	2206
233	6990	11	75	2206
234	7020	11	77	2207
235	7050	11	66	2219
236	7080	11	59	2226
237	7110	11	61	2227
238	7140	12	59	2230
239	7170	12	60	2231
240	7200	12	62	2231
241	7230	12	62	2231
242	7260	12	64	2231
243	7290	13	58	2237
244	7320	12	54	2242
245	7350	11	52	2246
246	7380	9	50	2248
247	7410	10	48	2249
248	7440	10	48	2250
249	7470	8	48	2250
250	7500	8	50	2250
251	7530	8	52	2250
252	7560	7	52	2252
253	7590	10	48	2255
254	7620	9	45	2261
255	7650	10	41	2264
256	7680	9	43	2264
257	7710	9	45	2264
258	7740	9	46	2264
259	7770	9	46	2264
260	7800	9	46	2265
261	7830	6	46	2266
262	7860	7	43	2269
263	7890	7	41	2272
264	7920	8	36	2276
265	7950	8	35	2277
266	7980	8	36	2277
