	time	tnf
0	0	0.0
1	30	5948.985839742117
2	60	2605.884230709213
3	90	1140.9340639256982
4	120	499.0685104886484
5	150	218.08956995417955
6	180	95.2065856452914
7	210	41.5276343776756
8	240	18.101053554211216
9	270	7305.242100489928
10	300	4644.896351610949
11	330	2034.7776416999616
12	360	891.0048608145833
13	390	389.94458325262957
14	420	170.52771113006935
15	450	74.51464884533513
16	480	32.53955612309459
17	510	14.203456216230233
18	540	7768.257599543801
19	570	3628.256779895607
20	600	1589.3416488663634
21	630	695.9242446527852
22	660	304.5797469596343
23	690	133.21689729704732
24	720	58.22848742090831
25	750	25.437903127358133
26	780	11.108696457663832
27	810	6465.073206570405
28	840	2832.4338443719603
29	870	1240.6072701186445
30	900	543.2078899450032
31	930	237.7364088178701
32	960	103.99231091668179
33	990	45.46546812479143
34	1020	19.869255575073606
35	1050	7011.9795134889555
36	1080	5047.28239250493
37	1110	2211.089231361117
38	1140	968.3767850209535
39	1170	423.9871234037989
40	1200	185.55621227966094
41	1230	81.1718810970814
42	1260	35.49436199052207
43	1290	15.515775455548987
44	1320	7656.132862253127
45	1350	3940.252015890487
46	1380	1725.9453483990137
47	1410	755.8500735681918
48	1440	330.91023083911637
49	1470	144.81656898565092
50	1500	63.34950384478935
51	1530	27.702106225550587
52	1560	12.110690153435598
53	1590	7021.1510789283775
54	1620	3075.930808151834
55	1650	1347.2424335061767
56	1680	589.9627588862122
57	1710	258.2693877839324
58	1740	113.02445162367933
59	1770	49.44493968241746
60	1800	21.624316662888774
61	1830	6545.863491357557
62	1860	5481.39397217697
63	1890	2401.131719085336
64	1920	1051.6320610919322
65	1950	460.4895069641651
66	1980	201.58504248834922
67	2010	88.21889108875743
68	2040	38.59538482905369
69	2070	16.881372118635642
70	2100	7507.163985980285
71	2130	4279.146866792896
72	2160	1874.3589061610305
73	2190	820.8764979827008
74	2220	359.43129150511646
75	2250	157.3423554905309
76	2280	68.85899665682918
77	2310	30.128479357899753
78	2340	13.180036620787872
79	2370	7625.099385311222
80	2400	3340.4930325130254
81	2430	1463.13601918225
82	2460	640.756742680729
83	2490	280.5604195486269
84	2520	122.81799707648489
85	2550	53.75209742817655
86	2580	23.52051208107155
87	2610	10.290574037433776
88	2640	5952.933936286905
89	2670	2607.678734249428
90	2700	1142.1067457241616
91	2730	500.1449504964313
92	2760	218.9807294737162
93	2790	95.8565201559678
94	2820	41.951325496201925
95	2850	18.356853747477444
96	2880	7303.761213117939
97	2910	4647.25531616656
98	2940	2035.5704643279678
99	2970	891.47867395021
100	3000	390.3654560031015
101	3030	170.90150748933564
102	3060	74.8035918630191
103	3090	32.73497109770773
104	3120	14.323206474230112
105	3150	7768.340621358406
106	3180	3627.837815409249
107	3210	1588.959779060565
108	3240	695.8566094480321
109	3270	304.6885390279629
110	3300	133.38743095072545
111	3330	58.38364327090908
112	3360	25.550288928867225
113	3390	11.180231122118776
114	3420	6465.000503927336
115	3450	2831.972330148783
116	3480	1240.3143925179565
117	3510	543.1571784387226
118	3540	237.82478023154235
119	3570	104.118208088255
120	3600	45.57635093909721
121	3630	19.94805774981837
122	3660	7012.003017694529
123	3690	5047.060188464451
124	3720	2210.6844023930767
125	3750	968.1877511957744
126	3780	423.98435415438837
127	3810	185.6483459093861
128	3840	81.27924071717774
129	3870	35.580650891529295
130	3900	15.574343311535692
131	3930	7656.196029570197
132	3960	3939.9623684887893
133	3990	1725.6602669113493
134	4020	755.7461287134167
135	4050	330.94433674856316
136	4080	144.90740478694624
137	4110	63.44304856648778
138	4140	27.774076350515436
139	4170	12.15806175955062
140	4200	7016.795089117871
141	4230	3073.7281388354804
142	4260	1346.2068875539603
143	4290	589.5570070077999
144	4320	258.1717394516142
145	4350	113.04566196154529
146	4380	49.494627090536675
147	4410	21.668517082390803
148	4440	6550.018007789589
149	4470	5474.8780937197835
150	4500	2398.0800633238573
151	4530	1050.274489967634
152	4560	459.9537772719106
153	4590	201.41672410053994
154	4620	88.19482952313899
155	4650	38.61546367505885
156	4680	16.906632434918222
157	4710	7508.357788101385
158	4740	4273.96335459023
159	4770	1871.9576276106175
160	4800	819.8323049095693
161	4830	359.02873733074506
162	4860	157.21947063273785
163	4890	68.84234884288855
164	4920	30.142586709714315
165	4950	13.19733409154004
166	4980	7616.1823782263955
167	5010	3336.3769841817993
168	5040	1461.2502049922348
169	5070	639.9463158064847
170	5100	280.24505870882
171	5130	122.71677061582207
172	5160	53.73282382762578
173	5190	23.526309012796915
174	5220	10.300364997582717
175	5250	5945.896937613062
176	5280	2604.4221292701764
177	5310	1140.640403848645
178	5340	499.53388010887113
179	5370	218.757854428489
180	5400	95.79493877370335
181	5430	41.94731808774773
182	5460	18.36755042041506
183	5490	7305.376663762425
184	5520	4641.710352668109
185	5550	2033.0441671139872
186	5580	890.3896916337875
187	5610	389.9401828761887
188	5640	170.76646402240357
189	5670	74.7809929826108
190	5700	32.746739739630016
191	5730	14.339546257385983
192	5760	7769.018190916711
193	5790	3623.479458099996
194	5820	1587.0071537767967
195	5850	695.039691168506
196	5880	304.38830638876846
197	5910	133.30139741938078
198	5940	58.375179005879474
199	5970	25.563023132307617
200	6000	11.194149049116815
201	6030	6457.43671883744
202	6060	2828.5585856342823
203	6090	1238.8187937798434
204	6120	542.5426179399212
205	6150	237.60193329537773
206	6180	104.05302161570549
207	6210	45.56702857943717
208	6240	19.954411975051933
209	6270	7014.380518836735
210	6300	5041.103639870355
211	6330	2207.9999834133782
212	6360	967.016054684358
213	6390	423.5016080765946
214	6420	185.4665507309574
215	6450	81.22022770208254
216	6480	35.567393741262855
217	6510	15.575150182217712
218	6540	7657.071495700191
219	6570	3935.2864335251206
220	6600	1723.5806518918741
221	6630	754.8513276438009
222	6660	330.5832956763988
223	6690	144.7749805158684
224	6720	63.4014076511285
225	6750	27.765183744047864
226	6780	12.15901480620745
227	6810	7012.938923983896
228	6840	3071.974126518026
229	6870	1345.430809833338
230	6900	589.2335688188664
231	6930	258.0511455983368
232	6960	113.00993441485538
233	6990	49.490477495564676
234	7020	21.6731196432643
235	7050	6550.0215716283665
236	7080	5474.852367530351
237	7110	2398.0272643352623
238	7140	1050.2478628289318
239	7170	459.9570917813622
240	7200	201.43591672973977
241	7230	88.21655350027538
242	7260	38.63291282440571
243	7290	16.91843423576112
244	7320	7508.369147539213
245	7350	4273.925326419958
246	7380	1871.9174239657525
247	7410	819.8194564158013
248	7440	359.0377814621629
249	7470	157.2370412378441
250	7500	68.85925347927936
251	7530	30.15529221377091
252	7560	13.205663855366534
253	7590	7616.185934730673
254	7620	3336.341820264542
255	7650	1461.2261629135382
256	7680	639.9484980255008
257	7710	280.2622898383513
258	7740	122.73745165263715
259	7770	53.75049480799809
260	7800	23.538685753175564
261	7830	10.308086924054978
262	7860	5945.8936904964685
263	7890	2604.400333056941
264	7920	1140.6332683964713
265	7950	499.54116653689925
266	7980	218.7711742347243
