	time	alive	apoptotic	necrotic
232	6960	38	7	2375
233	6990	34	7	2378
234	7020	33	7	2380
235	7050	34	7	2380
236	7080	35	7	2380
237	7110	36	7	2380
238	7140	36	7	2380
239	7170	37	7	2381
240	7200	34	7	2385
241	7230	28	7	2391
242	7260	27	5	2392
243	7290	28	4	2392
244	7320	28	4	2392
245	7350	30	3	2392
246	7380	29	3	2392
247	7410	31	3	2392
248	7440	32	3	2392
249	7470	30	4	2396
250	7500	27	2	2399
251	7530	23	2	2403
252	7560	23	2	2403
253	7590	23	2	2403
254	7620	23	2	2403
255	7650	22	3	2403
256	7680	21	3	2405
257	7710	19	4	2406
258	7740	18	5	2406
259	7770	16	5	2408
260	7800	17	5	2408
261	7830	19	5	2408
262	7860	21	5	2408
263	7890	21	4	2408
264	7920	20	4	2409
265	7950	19	4	2410
266	7980	19	3	2411
